num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
2645	3	6.939476565	4.254307082	2.647080366	1.641416183	1.626542778	-0.195437264
2646	3	7.134356991	4.381311125	2.679177629	1.576378892	1.640478887	-0.225651322
2647	3	7.294520559	4.493466344	2.678498196	1.533447163	1.621962741	-0.215498641
2648	3	7.450682864	4.610841693	2.72052331	1.514067827	1.627499419	-0.131537354
2649	3	7.550868776	4.683069078	2.798435333	1.617169617	1.659637603	-0.03643014
2650	3	7.578997005	4.695805993	2.750223302	1.699725006	1.665295083	0.050841792
2651	3	7.571352225	4.709811538	2.705973707	1.769977752	1.684694142	0.138187682
2652	3	7.577494025	4.782725041	2.669568865	1.796865424	1.686431661	0.163889964
2653	3	7.461834906	4.847484118	2.70336113	1.815798062	1.647065665	0.127940877
2654	3	7.362874457	4.835683712	2.643463955	1.767345375	1.564537679	0.08339381
2655	3	7.264549834	4.831981341	2.639837208	1.713895113	1.487913865	0.002551824
2656	3	7.192846317	4.886802942	2.653516338	1.658073919	1.440974864	-0.081993146
2657	3	7.12406514	4.846422098	2.704568918	1.705788717	1.473075154	-0.150654232
2658	3	7.21668297	4.807919852	2.650710382	1.740830815	1.545148585	-0.211783516
2659	3	7.30223576	4.822017026	2.677815625	1.791086854	1.63733822	-0.273385337
2660	3	7.412067559	4.82722598	2.768905648	1.823369699	1.702728001	-0.322288548
2661	3	7.490447937	4.69610246	2.800926692	1.850391912	1.667494142	-0.407009102
2662	3	7.521019604	4.595968516	2.769269437	1.745905764	1.548398088	-0.469274254
2663	3	7.475590841	4.449119196	2.733543322	1.637233257	1.435301076	-0.48824155
2664	3	7.377606232	4.259605476	2.673369382	1.570228628	1.323804991	-0.518303935
2665	3	7.176511141	4.056282842	2.589887037	1.533432455	1.229647855	-0.511918516
2666	3	7.06712492	4.01830188	2.571239253	1.500286164	1.261717505	-0.438334034
2667	3	6.992414357	4.032765525	2.59632071	1.545127048	1.410319074	-0.375592213
2668	3	7.027104969	4.092230332	2.623433369	1.578322709	1.48198856	-0.298568627
2669	3	7.234372464	4.245843778	2.630176382	1.600561924	1.557965996	-0.212864366
2670	3	7.480232085	4.427542218	2.676633123	1.638434477	1.645432284	-0.165858782
2671	3	7.570087586	4.555565308	2.694888118	1.70053011	1.709541178	-0.131309222
2672	3	7.66669757	4.630519633	2.730142375	1.778851947	1.72921975	-0.087678106
2673	3	7.723138076	4.705901961	2.760374438	1.858551854	1.819319553	-0.066400955
2674	3	7.658147058	4.705598947	2.795045413	1.914457689	1.896607968	-0.060881098
2675	3	7.554326673	4.641155046	2.774552483	1.918273047	1.945674288	-0.047312138
2676	3	7.473814988	4.531383497	2.748044383	1.884033519	1.998251359	-0.048924999
2677	3	7.355267314	4.449376502	2.656362099	1.850865652	2.037695371	-0.048764467
2678	3	7.215325444	4.325889257	2.51409998	1.854922978	2.011098416	-0.072882025
2679	3	7.056267431	4.141551422	2.360308865	1.90084206	1.95687817	-0.112077511
2680	3	6.880078031	3.963691501	2.239045141	2.026778663	1.905876021	-0.137693647
2681	3	6.728051204	3.964368344	2.146268756	2.17605106	1.862632777	-0.170214069
2682	3	6.677915085	4.096528013	2.165516142	2.285680415	1.83528531	-0.235170849
2683	3	6.789480648	4.276158558	2.278704554	2.344479864	1.866322965	-0.267043551
2684	3	7.095695562	4.527511999	2.400879987	2.343888822	1.938473949	-0.258087332
2685	3	7.390812337	4.593383693	2.548687604	2.263525373	2.013152095	-0.268704767
2686	3	7.601149477	4.758415407	2.649757825	2.123589224	2.064002966	-0.307768549
2687	3	7.706080316	4.753873206	2.685580854	1.962542909	2.08333658	-0.331537059
2688	3	7.708299023	4.703490332	2.657623643	1.788251851	2.060003761	-0.366464424
2689	3	7.585823756	4.618900759	2.584178092	1.652230066	1.998262257	-0.436998728
2690	3	7.334113018	4.625359556	2.420090391	1.611073627	1.971879727	-0.500615553
2691	3	7.040391131	4.472273068	2.344196318	1.670461439	1.949621237	-0.491165007
2692	3	6.871088314	4.447436113	2.361123937	1.741044013	1.992049048	-0.436735362
2693	3	6.898583955	4.482488362	2.437721281	1.808814651	2.064811583	-0.384840261
2694	3	7.07608849	4.494105128	2.541793006	1.84211581	2.153670212	-0.295374869
2695	3	7.300419804	4.585973468	2.664959157	1.858335132	2.205014485	-0.206333936
2696	3	7.437371308	4.612924228	2.657317735	1.831496615	2.231213001	-0.15715627
2697	3	7.437987278	4.580695251	2.5703297	1.804249821	2.19759425	-0.170716843
2698	3	7.355868173	4.516726429	2.493243024	1.836768089	2.186230063	-0.168712781
2699	3	7.233016826	4.451105528	2.423143612	1.940091352	2.165227297	-0.201746467
2700	3	7.105676543	4.365532423	2.361057886	1.99941854	2.092808826	-0.254767996
2701	3	6.999935103	4.315578914	2.369889002	2.058555645	2.031197052	-0.296844116
2702	3	6.936282662	4.288190554	2.426472253	2.114272809	2.005250931	-0.275666737
2703	3	7.007563162	4.323345155	2.439927248	2.108683999	1.922576709	-0.230405238
2704	3	7.197382075	4.473560149	2.44414661	2.027722321	1.841685152	-0.185773813
2705	3	7.394043149	4.572241275	2.439265065	1.988072413	1.837789566	-0.127367732
2706	3	7.552409398	4.651789755	2.443134486	1.923423671	1.829908559	-0.068143804
2707	3	7.702737105	4.738302093	2.455062722	1.897378606	1.815256193	-0.044869218
2708	3	7.728484643	4.719327858	2.452949101	1.902230672	1.797111881	-0.109773898
2709	3	7.617373837	4.569801856	2.413123731	1.934271296	1.79705833	-0.154466897
2710	3	7.40060643	4.454828479	2.363872028	1.938387982	1.749223271	-0.196771113
2711	3	7.132437986	4.339460607	2.306446321	1.972231736	1.732181002	-0.25295352
2712	3	6.829023776	4.225608248	2.244143858	1.922529529	1.756297965	-0.297771447
2713	3	6.728782228	4.226197934	2.346888962	1.882435917	1.81507132	-0.254134625
2714	3	6.892473991	4.360423439	2.584081594	1.911102601	1.840813445	-0.253371572
2715	3	7.099050698	4.422355363	2.625508191	1.934979513	1.886696115	-0.29140439
2716	3	7.310476136	4.494403441	2.664106785	1.922761344	1.899616844	-0.329320353
2717	3	7.443168133	4.552825907	2.694723104	1.962185358	1.848796783	-0.380135533
2718	3	7.469725085	4.580857696	2.777235243	1.96404454	1.746168379	-0.478773784
2719	3	7.404084135	4.515328863	2.728893763	1.873426578	1.667053561	-0.532394797
2720	3	7.346188279	4.478082497	2.811065036	1.803229692	1.592232278	-0.541926977
2721	3	7.200804008	4.399960063	2.882747532	1.759764726	1.545106474	-0.517211925
2722	3	7.018639281	4.274632659	2.91435134	1.719973058	1.546691635	-0.473165349
2723	3	6.872719941	4.152211247	2.823592217	1.736889523	1.606410749	-0.403156766
2724	3	6.762887228	4.065530617	2.724927408	1.793409061	1.612585538	-0.327221593
2725	3	6.661145546	3.997643078	2.624748814	1.826165084	1.687609353	-0.227190024
2726	3	6.739874467	3.939188822	2.502127236	1.925023183	1.763069808	-0.118573899
2727	3	6.915115674	3.962444903	2.451137774	2.013754101	1.834124093	-0.028146246
2728	3	7.078174062	4.142094103	2.449703969	2.102128817	1.917873325	0.068835433
2729	3	7.370241291	4.440615105	2.548630407	2.181939172	2.021608452	0.115405159
2730	3	7.382427076	4.611399544	2.638128874	2.254126558	2.039545823	0.108108693
2731	3	7.535433511	4.758231127	2.727780906	2.234078195	2.035856855	0.043271178
2732	3	7.607769966	4.862917101	2.777067859	2.184633011	2.031600748	-0.02377281
2733	3	7.684383341	4.840919621	2.762812753	2.057911979	2.021215247	-0.135524272
2734	3	7.602055343	4.648275483	2.65301958	1.916973949	1.973116306	-0.206535617
2735	3	7.6299654	4.491872392	2.545948583	1.781843269	1.970122245	-0.225488675
2736	3	7.474956871	4.37622902	2.443524975	1.788619115	2.030235236	-0.206509799
2737	3	7.347060371	4.360920125	2.380613406	1.817520562	2.09667204	-0.164564828
2738	3	7.167764366	4.456829187	2.373045856	1.909969811	2.102238002	-0.116194963
2739	3	7.069990879	4.700857326	2.491537882	2.015162886	2.145097216	-0.067875907
2740	3	7.085480531	4.855348036	2.57913627	2.079137739	2.131355698	-0.037596945
2741	3	7.109543973	4.928335368	2.657725087	2.038096007	2.01732123	-0.008310617
2742	3	7.088354568	4.885874875	2.688998063	1.990973519	1.842693992	-0.018508642
2743	3	7.051846791	4.795892384	2.675101778	1.938041776	1.713969227	-0.031535081
2744	3	7.07727964	4.676011889	2.60616013	1.827998742	1.538449801	-0.086847254
2745	3	7.114696232	4.608526996	2.549853932	1.738344154	1.434018867	-0.148322219
2746	3	7.227620465	4.604058158	2.49684839	1.669985096	1.439639242	-0.22323022
2747	3	7.377072359	4.687476215	2.488727566	1.687191901	1.519369845	-0.278454959
2748	3	7.547320324	4.828893494	2.512281041	1.713231072	1.550276314	-0.314870899
2749	3	7.617084723	4.920788603	2.496215079	1.773699755	1.597098764	-0.308722296
2750	3	7.674091745	4.839217573	2.480232789	1.823754599	1.628243391	-0.316215668
2751	3	7.679797301	4.730231038	2.418730086	1.919771121	1.670540867	-0.323285442
2752	3	7.683854827	4.597137115	2.339455382	1.897997563	1.712967579	-0.321328063
2753	3	7.677435959	4.388815665	2.349561543	1.868609759	1.772825814	-0.32026611
2754	3	7.720844811	4.129644205	2.491572403	1.846091165	1.813771319	-0.312184917
2755	3	7.721840779	4.418188776	2.627983718	1.804715857	1.83829657	-0.296526731
2756	3	7.694417792	4.56311918	2.802706211	1.693170933	1.823169415	-0.249321505
2757	3	7.622547467	4.610253175	2.930444063	1.629527283	1.769464493	-0.181724253
2758	3	7.505554766	4.649589619	2.947022268	1.571730356	1.70425097	-0.113545788
2759	3	7.309704449	4.681877892	2.86699905	1.493704133	1.631926991	-0.077260438
2760	3	7.127859622	4.482109594	2.747625909	1.493711765	1.579268951	-0.033784054
2761	3	7.000079712	4.347416599	2.548092634	1.618194487	1.548573009	-0.027139817
2762	3	6.899695373	4.310557094	2.332113792	1.755292228	1.529975118	-0.07975255
2763	3	6.902170982	4.312709408	2.18992228	1.864459966	1.518157151	-0.144714693
2764	3	7.115114012	4.394738008	2.167846594	1.953981591	1.529183153	-0.208302247
2765	3	7.362472872	4.573486359	2.188770302	1.982160083	1.527219986	-0.274090762
2766	3	7.539330011	4.715158473	2.242478955	1.918714617	1.532645675	-0.305851709
2767	3	7.725856019	4.865587408	2.280908636	1.874501328	1.539548122	-0.287940087
2768	3	7.841012728	4.832737281	2.286672432	1.80458714	1.548909971	-0.276901298
2769	3	7.827495073	4.881519979	2.230738873	1.763897383	1.550271227	-0.26364778
2770	3	7.7217172	4.802266265	2.143083134	1.742711077	1.672188918	-0.263376799
2771	3	7.608529568	4.728777169	2.127046438	1.795548904	1.791667764	-0.238119707
2772	3	7.45193846	4.596111003	2.090344297	1.77452401	1.957068972	-0.184436954
2773	3	7.345442056	4.605057656	2.107370216	1.784325824	2.141146994	-0.147372507
2774	3	7.336109646	4.485994709	2.222308665	1.766663414	2.315122944	-0.078553828
2775	3	7.398716283	4.502303228	2.381501414	1.753557758	2.357567141	-0.000382435
2776	3	7.455372887	4.520631871	2.403939446	1.693678182	2.373776536	0.010528041
2777	3	7.438559228	4.518266776	2.453427594	1.690838509	2.311018567	-0.043395604
2778	3	7.325608153	4.586124858	2.455712483	1.72004091	2.16581759	-0.082478641
2779	3	7.183881977	4.58845145	2.36905267	1.75167383	1.939710172	-0.172861186
2780	3	7.011004079	4.513811244	2.188656091	1.767232285	1.790296707	-0.27383612
2781	3	6.807733696	4.376629697	2.071226005	1.799905403	1.644715042	-0.325434207
2782	3	6.693098237	4.279527354	1.94164626	1.823104275	1.617166573	-0.287456364
2783	3	6.783468492	4.146211654	1.876266495	1.78164152	1.678680769	-0.22400718
2784	3	6.906201978	4.179778096	1.893390894	1.747322755	1.808284405	-0.156479423
2785	3	7.103005196	4.262376722	1.993506654	1.74608581	1.922811325	-0.112554984
2786	3	7.348257651	4.413898765	2.092881002	1.75455524	2.022031572	-0.084719446
2787	3	7.547395018	4.536461664	2.157965596	1.704023199	2.070879999	-0.126134659
2788	3	7.6223981	4.627079735	2.189407798	1.699288402	2.106912014	-0.220334732
2789	3	7.659324929	4.507778263	2.198890809	1.737026551	2.081894095	-0.29780705
2790	3	7.588005547	4.373676173	2.174528717	1.74467906	1.997997799	-0.313136766
2791	3	7.387482891	4.203150919	2.119819403	1.726504781	1.92419498	-0.302616565
2792	3	7.110083273	4.025805313	2.074077793	1.746209234	1.837130461	-0.24445369
2793	3	6.855828718	3.881429071	2.044445309	1.735775703	1.752781756	-0.170705986
2794	3	6.619431992	3.951252562	2.023478697	1.614722503	1.7298268	-0.085544309
2795	3	6.564710214	4.005109071	2.039873849	1.461712676	1.736615572	-0.075967511
2796	3	6.634556552	3.995898838	2.100075448	1.313049444	1.730513836	-0.084848432
2797	3	6.800080332	3.987796577	2.205666285	1.178890284	1.765023867	-0.099683723
2798	3	6.966845645	3.982715994	2.305637292	1.091880575	1.76872715	-0.09852808
2799	3	7.118840341	4.072398565	2.394140629	1.121857873	1.76174538	-0.140001378
2800	3	7.257272774	4.320497718	2.479903648	1.222523806	1.778871914	-0.1196468
2801	3	7.396218114	4.553798367	2.562159694	1.328858416	1.772575993	-0.092693433
2802	3	7.463135709	4.753691351	2.622416611	1.403020254	1.762901254	-0.062321793
2803	3	7.487257252	4.898596385	2.652615081	1.449600582	1.755315671	-0.055952453
2804	3	7.440706954	4.963355537	2.679608018	1.509268676	1.755527808	-0.03497113
2805	3	7.335558544	4.884321941	2.668518488	1.57069484	1.744015278	-0.045841772
2806	3	7.198740847	4.785047265	2.620730744	1.62430615	1.780827119	-0.076425126
2807	3	7.09200762	4.615674807	2.529026359	1.671582847	1.785156577	-0.118045153
2808	3	7.053502283	4.481358874	2.472420531	1.710291724	1.798310009	-0.074898763
2809	3	7.199210423	4.434803549	2.479179185	1.742932608	1.790224309	0.013079987
2810	3	7.381660244	4.486133372	2.524330287	1.731315112	1.751903158	0.08282046
2811	3	7.550970018	4.511812268	2.586794704	1.723663731	1.656934881	0.170727021
2812	3	7.664945775	4.58361017	2.648554108	1.738066627	1.587314866	0.252316374
2813	3	7.714971439	4.566785699	2.686916993	1.793585427	1.54005418	0.226624631
2814	3	7.68209116	4.493092509	2.664659112	1.822290238	1.505711431	0.125333814
2815	3	7.61827165	4.488651445	2.604007485	1.893998821	1.661375827	0.029633142
2816	3	7.521104152	4.583103794	2.541616996	1.930826432	1.826920776	-0.113038564
2817	3	7.496704859	4.665202529	2.506939274	1.972537917	1.962179508	-0.25965288
2818	3	7.539347723	4.814617039	2.454447752	1.961257153	2.059276236	-0.312267597
2819	3	7.572526393	4.942931519	2.397882966	1.952190471	2.123781909	-0.336904527
2820	3	7.599014452	4.988155867	2.413528819	1.905944827	2.008820996	-0.377230866
2821	3	7.629259158	4.985923358	2.472578935	1.892462694	1.856914533	-0.352701152
2822	3	7.594232194	4.964185581	2.527509165	1.844664637	1.677400264	-0.343802171
2823	3	7.520639485	4.856782986	2.587893064	1.839600785	1.468531728	-0.367870875
2824	3	7.433359975	4.720251557	2.636521456	1.857296856	1.297264321	-0.348471751
2825	3	7.342733165	4.583661844	2.612281134	1.881468051	1.301947569	-0.300033919
2826	3	7.358889378	4.397779288	2.522767614	1.879375159	1.398932663	-0.277491438
2827	3	7.40439385	4.237808978	2.428198519	1.880463832	1.487441022	-0.260986222
2828	3	7.50212433	4.214809229	2.331056116	1.863929897	1.575060468	-0.225285347
2829	3	7.454945436	4.334169226	2.269365249	1.816374383	1.639629023	-0.180134251
2830	3	7.419277046	4.539184697	2.302125159	1.759425871	1.734070755	-0.138409365
2831	3	7.282692213	4.707256034	2.348132626	1.695856664	1.770093091	-0.095648095
2832	3	7.376720877	4.828514467	2.336229393	1.63392066	1.843404594	-0.047593315
2833	3	7.338194949	4.878753458	2.349418175	1.57395292	1.921805805	-0.006145644
2834	3	7.420207599	4.81568172	2.364249349	1.562355656	1.979324006	0.003944129
2835	3	7.417883748	4.647868593	2.328407091	1.634173818	2.01473048	0.018692406
2836	3	7.413181093	4.479986065	2.272737545	1.721007572	2.042017728	0.010037212
2837	3	7.19158453	4.331654486	2.286529391	1.795023684	2.016784322	-0.008363748
2838	3	7.100180419	4.257334093	2.288439095	1.913449206	1.995391486	-0.010084894
2839	3	7.156528205	4.33224424	2.302009902	1.982598423	1.982586936	-0.001074896
2840	3	7.30505955	4.461943315	2.307900538	1.972465531	1.942586462	0.002119015
2841	3	7.443816142	4.561377069	2.34417749	1.964012713	1.97621334	0.009214014
2842	3	7.578367822	4.643126445	2.422172658	1.99769718	2.047736118	0.030950781
2843	3	7.616281891	4.705389999	2.497535642	1.999971124	2.089700991	0.022269276
2844	3	7.614154922	4.750458448	2.537780159	2.052892559	2.138310951	0.02808482
2845	3	7.64963195	4.791088619	2.61371176	2.142544656	2.191418063	0.005859242
2846	3	7.6903251	4.859719634	2.698697051	2.217816242	2.166240068	-0.011857648
2847	3	7.629900993	4.855869438	2.67306799	2.243907397	2.103274664	-0.051696353
2848	3	7.597365985	4.813494187	2.60079837	2.199294668	2.038200475	-0.100444123
2849	3	7.557993235	4.698032651	2.504468807	2.107173198	1.924775225	-0.178261804
2850	3	7.424169157	4.569749426	2.369402317	1.967930148	1.804770486	-0.265354968
2851	3	7.28953995	4.440828768	2.183807283	1.865267363	1.673466426	-0.347949528
2852	3	7.2386102	4.384382861	2.137683887	1.798644487	1.560872772	-0.413783332
2853	3	7.209506977	4.373210555	2.175984189	1.82548921	1.445424701	-0.420028343
2854	3	7.221928601	4.467601921	2.271276061	1.861294525	1.425403802	-0.387176305
2855	3	7.258521254	4.530503615	2.351226332	1.91844424	1.413455644	-0.306831486
2856	3	7.249009574	4.51575087	2.457145988	1.903332519	1.551694757	-0.147007877
2857	3	7.297129271	4.50050819	2.487270929	1.866155269	1.714483514	0.029740659
2858	3	7.311002975	4.485822273	2.495164874	1.818247302	1.910324493	0.161377037
2859	3	7.287546601	4.408062579	2.467578977	1.790430047	2.025659234	0.264831316
2860	3	7.300787477	4.346472671	2.426679236	1.771239737	2.146155259	0.349650854
2861	3	7.250486271	4.281292522	2.308252724	1.747362165	2.194178024	0.342079674
2862	3	7.07353885	4.192884958	2.193271625	1.735005256	2.210520712	0.288257399
2863	3	6.884789529	4.106671986	2.080983079	1.715581538	2.154427713	0.228541619
2864	3	6.704935093	4.057235321	2.017186247	1.646408164	2.127588431	0.156104492
2865	3	6.496151105	4.031318076	2.01233934	1.548934382	2.055708562	0.072077504
2866	3	6.614110298	4.151629624	2.157513749	1.489505386	1.963287195	0.015482338
2867	3	6.936483938	4.330267209	2.30186775	1.446678587	1.874459307	-0.040530587
2868	3	7.256467993	4.480228141	2.427384597	1.43793953	1.902445447	-0.103168183
2869	3	7.481113433	4.597518712	2.50934492	1.489512251	1.890827637	-0.173862952
2870	3	7.663886286	4.675674957	2.554023516	1.531567792	1.913008305	-0.225790669
2871	3	7.709129972	4.620420568	2.488556347	1.546917782	1.949521998	-0.266421046
2872	3	7.628627523	4.478158565	2.420438113	1.491249416	1.982274435	-0.279043305
2873	3	7.491020194	4.276637505	2.31993257	1.398674829	1.887032042	-0.2675769
2874	3	7.375130359	4.055841382	2.226509135	1.309839064	1.816195843	-0.204623845
2875	3	7.259975064	3.896335433	2.184255431	1.350837768	1.725375391	-0.164899686
2876	3	7.213568886	3.89545992	2.220206811	1.433689951	1.64962698	-0.103786552
2877	3	7.267452508	3.949063011	2.261280921	1.571855424	1.521692803	-0.050319446
2878	3	7.236586351	4.01385743	2.357391484	1.721994712	1.480963625	-0.022300597
2879	3	7.120542097	4.069081179	2.522301413	1.8286994	1.419486216	-0.06238934
2880	3	6.950878614	3.996379718	2.64420443	1.813067933	1.375122772	-0.113694384
2881	3	6.805984877	3.949881637	2.773198999	1.764184112	1.337155395	-0.196596902
2882	3	6.711651561	3.926864027	2.861636777	1.684206819	1.415763705	-0.29186166
2883	3	6.810750608	3.945510037	2.876130885	1.578792361	1.481628942	-0.38529027
2884	3	6.931686015	3.917895902	2.784844926	1.441274846	1.543068211	-0.395960843
2885	3	7.040773519	3.977606086	2.674692502	1.388564487	1.63564686	-0.397691975
2886	3	7.143390796	4.072462685	2.550514336	1.345421409	1.732298987	-0.390855304
2887	3	7.289149636	4.285010261	2.476937415	1.406273407	1.774524842	-0.371090972
2888	3	7.443937396	4.477315636	2.596288986	1.458167299	1.828892931	-0.350290095
2889	3	7.403878994	4.507334787	2.75901289	1.547476347	1.918004259	-0.359402319
2890	3	7.367557209	4.522106181	2.892380576	1.591465296	1.96549937	-0.335658919
2891	3	7.300122449	4.663567558	2.954288072	1.688202984	1.983984559	-0.308768605
2892	3	7.353357115	4.625101003	2.963771585	1.734470559	1.995619334	-0.304623516
2893	3	7.237650086	4.505876239	2.804030654	1.77552332	1.987018714	-0.310613552
2894	3	7.317764395	4.512758408	2.593188408	1.816949732	1.931722412	-0.349862811
2895	3	7.349447815	4.533193761	2.346906588	1.903751723	1.865625645	-0.430549567
2896	3	7.394177521	4.390276329	2.135350749	1.970990086	1.810574566	-0.477972191
2897	3	7.244224318	4.346547979	1.946663631	1.998135982	1.747537933	-0.513196024
2898	3	7.192018255	4.386241405	1.947241343	2.030281778	1.696083446	-0.52478019
2899	3	7.108245646	4.414130432	1.985710908	2.060347591	1.67176868	-0.457236644
2900	3	7.047990924	4.431776305	2.020470612	2.056519338	1.711458491	-0.365966063
2901	3	7.000608358	4.426018332	2.051545941	1.99624852	1.761540238	-0.329910422
2902	3	6.936016039	4.419208043	2.097324064	1.934331547	1.801334847	-0.285937419
2903	3	6.877267935	4.383130185	2.201511965	1.85737441	1.843161724	-0.232566154
2904	3	6.934758915	4.477572355	2.344851479	1.746958333	1.85636718	-0.220641255
2905	3	7.027833136	4.529657215	2.540472959	1.624155818	1.812878749	-0.207657911
2906	3	7.03882141	4.535777671	2.687531169	1.524134275	1.778892228	-0.178699608
2907	3	7.104828635	4.560781033	2.812234505	1.468655418	1.885107328	-0.158870958
2908	3	7.180084531	4.592373117	2.869065482	1.402161885	1.975147068	-0.171059162
2909	3	7.198398613	4.47752237	2.865030918	1.32892716	2.09765517	-0.173659253
2910	3	7.25297106	4.393346264	2.764909373	1.285728961	2.216321039	-0.197935918
2911	3	7.337207504	4.341226279	2.643722236	1.299507404	2.302106178	-0.224642394
2912	3	7.3241561	4.311223993	2.532569817	1.333574384	2.245595613	-0.242363522
2913	3	7.252346167	4.283005271	2.423947077	1.400478009	2.187347497	-0.223070253
2914	3	7.217239547	4.330894372	2.368344494	1.538962354	2.078386175	-0.199471998
2915	3	7.110059003	4.369861952	2.386518768	1.659291978	1.956324838	-0.172864013
2916	3	7.075473181	4.462001604	2.486625325	1.740238439	1.829821493	-0.146446948
2917	3	7.167870962	4.449935293	2.552173918	1.816734862	1.857050993	-0.132282688
2918	3	7.313190142	4.450184824	2.653364156	1.86373914	1.886786	-0.147978235
2919	3	7.416560927	4.481007856	2.774227658	1.869998737	1.952530194	-0.189490893
2920	3	7.503322276	4.482330145	2.880054768	1.900052443	2.001048801	-0.233371396
2921	3	7.495319039	4.409532834	2.915186145	1.935033326	2.046024254	-0.274826105
2922	3	7.399705653	4.407190985	2.914326495	1.907647602	1.999096041	-0.316955804
2923	3	7.275983696	4.393915805	2.878170033	1.921307333	1.933584352	-0.321682993
2924	3	7.189967225	4.363886612	2.772909267	1.922835957	1.849818648	-0.287660512
2925	3	7.183816239	4.38798619	2.646028821	1.84937455	1.792666746	-0.237068704
2926	3	7.213918896	4.436341156	2.541057847	1.777462689	1.733328136	-0.183599847
2927	3	7.275536594	4.457853135	2.48120144	1.757346014	1.720979002	-0.130681706
2928	3	7.307484801	4.471657935	2.491303441	1.674912741	1.712783996	-0.134505112
2929	3	7.281070334	4.501963288	2.556310213	1.596456647	1.701833462	-0.136762082
2930	3	7.238610498	4.541730636	2.634347281	1.562449422	1.674426705	-0.152724687
2931	3	7.216968463	4.582325136	2.712745036	1.519428135	1.630927335	-0.18908601
2932	3	7.241270707	4.626834818	2.758139365	1.439569737	1.627403716	-0.215938098
2933	3	7.268873607	4.637253892	2.740337841	1.403627705	1.635605638	-0.19817885
2934	3	7.314182102	4.597529256	2.686546101	1.388038289	1.66026689	-0.226206851
2935	3	7.251202692	4.490107285	2.604348739	1.375094241	1.703424326	-0.249801346
2936	3	7.153511267	4.351446175	2.460983439	1.375992524	1.769120551	-0.246635278
2937	3	6.994040708	4.247484828	2.323757366	1.420010953	1.799749023	-0.258913839
2938	3	6.903930494	4.277382085	2.217250024	1.440800951	1.860132058	-0.271929401
2939	3	6.795991765	4.322609435	2.151119845	1.428584348	1.886388376	-0.234447069
2940	3	6.797291263	4.378106886	2.104517763	1.443489494	1.868582619	-0.195114909
2941	3	6.837644064	4.444127771	2.127767065	1.477424713	1.839666132	-0.167853327
2942	3	6.967532478	4.46683954	2.225585828	1.509419503	1.856556189	-0.104281424
2943	3	7.036142236	4.369937971	2.402308102	1.60404102	1.874925851	-0.018077954
2944	3	7.22384014	4.367776729	2.549358303	1.716905606	1.94216776	0.02839283
2945	3	7.453867539	4.432771374	2.704955911	1.821167617	2.041334016	0.061644292
2946	3	7.445411668	4.551220491	2.868645678	1.884616467	2.13445654	0.106766559
2947	3	7.3916858	4.667143689	2.948065323	1.948548286	2.156199157	0.095166626
2948	3	7.533059342	4.795664555	2.923511977	1.951566282	2.115165158	0.035458074
2949	3	7.530613055	4.824388056	2.895534055	1.948251003	2.033285458	0.000872725
2950	3	7.392206009	4.797225472	2.80984447	1.91367965	1.910307456	-0.032043687
2951	3	7.373936834	4.687344646	2.611701162	1.851159386	1.735533395	-0.134093881
2952	3	7.346587564	4.507658681	2.412235512	1.735695318	1.57938563	-0.189448156
2953	3	7.043281002	4.285395807	2.288978183	1.623331268	1.479815982	-0.192275026
2954	3	6.709260617	4.057797028	2.129349513	1.509746607	1.396621527	-0.214910373
2955	3	6.459294054	3.903218595	2.085368063	1.503646581	1.372993414	-0.208834493
2956	3	6.584239722	3.943425794	2.175686346	1.656623512	1.471753921	-0.08745962
2957	3	6.767313522	4.070303494	2.299033795	1.859751001	1.554383192	-0.005534671
2958	3	6.974148295	4.270496759	2.375410387	2.04712329	1.641848427	0.004509424
2959	3	7.176752432	4.474439541	2.458026055	2.215156785	1.74347422	0.054750425
2960	3	7.322735497	4.609224069	2.455900385	2.302122165	1.827326211	0.065116847
2961	3	7.282619669	4.611714922	2.428650046	2.298103145	1.80914369	-0.018242564
2962	3	7.196039316	4.603201246	2.352354677	2.248092883	1.828099902	-0.077185342
2963	3	7.025652411	4.516897313	2.290056674	2.180144625	1.806729133	-0.09429984
2964	3	6.83883255	4.424524374	2.263595678	2.095781973	1.770839681	-0.188885818
2965	3	6.812198487	4.323291991	2.323733402	2.002543743	1.7956637	-0.228760139
2966	3	7.051140665	4.349492174	2.388918455	1.923531608	1.880451611	-0.217263876
2967	3	7.238960053	4.411846628	2.453268755	1.881238001	1.931451012	-0.238405398
2968	3	7.449277781	4.470631702	2.504612608	1.869409834	2.022127797	-0.253021452
2969	3	7.610085431	4.502508161	2.516483311	1.851872436	2.12186991	-0.206330902
2970	3	7.622747954	4.526084612	2.448888159	1.88183284	2.15466078	-0.208178079
2971	3	7.519638813	4.445822881	2.355713316	1.957399897	2.171758489	-0.216529608
2972	3	7.415096351	4.313525939	2.259223724	2.018146481	2.198054396	-0.216409952
2973	3	7.244042369	4.194199909	2.146010048	2.03508	2.215264129	-0.223607851
2974	3	7.003156883	4.025542584	2.033570895	2.014898636	2.201865887	-0.284172601
2975	3	6.769802341	3.838938667	2.008178818	1.976318516	2.161019136	-0.325533286
2976	3	6.662720517	3.85845533	2.075311898	1.9335037	2.131117012	-0.312053297
2977	3	6.636960907	3.910522863	2.182538614	1.879561123	2.091780597	-0.285663991
