num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
1651	2	4.034476605	2.949825438	3.020593531	2.653876748	0.937050897	0.796845957
1652	2	4.076431263	2.859730104	2.946395782	2.587689514	0.837321844	0.75394385
1653	2	4.146899379	2.73095244	2.82076803	2.500377838	0.714186959	0.703418099
1654	2	4.163669783	2.619254746	2.68951242	2.442797201	0.602434491	0.636352299
1655	2	4.102442544	2.494240008	2.561765518	2.395984637	0.494681344	0.571922158
1656	2	4.016195936	2.488996488	2.465287804	2.41161966	0.461760932	0.510521768
1657	2	3.953607982	2.639708223	2.422256364	2.451741265	0.485131234	0.473750438
1658	2	3.892514497	2.808265322	2.41900635	2.51164497	0.514573303	0.446242497
1659	2	3.891270428	2.948120752	2.442062007	2.56412625	0.559091931	0.438213778
1660	2	3.946364371	3.071369376	2.499514979	2.600009361	0.60813395	0.443602241
1661	2	4.03009319	3.229177554	2.564915008	2.54759654	0.659031706	0.500940589
1662	2	4.01034281	3.211126622	2.536663601	2.509039114	0.69460563	0.543433034
1663	2	4.061339421	3.173277794	2.507962082	2.475216761	0.753025023	0.585719395
1664	2	4.143801141	3.201707749	2.523380983	2.435701269	0.778753039	0.623869082
1665	2	4.248429768	3.285232979	2.600502534	2.414294838	0.826153872	0.662750723
1666	2	4.342845675	3.304017703	2.671101544	2.504593123	0.872962441	0.669203408
1667	2	4.470544507	3.383036238	2.782988562	2.54141623	0.901738527	0.680748577
1668	2	4.513589554	3.461820386	2.89900378	2.593509509	0.901896233	0.684168803
1669	2	4.526548318	3.437953849	2.946515945	2.628304838	0.939412944	0.682491273
1670	2	4.506765998	3.302600816	2.893367582	2.657180121	0.923986133	0.670434516
1671	2	4.435290373	3.16552616	2.822125099	2.559374332	0.842863267	0.64656429
1672	2	4.416860138	3.030092584	2.748963497	2.470192407	0.779635559	0.626612651
1673	2	4.384416535	2.84682435	2.643663863	2.351960309	0.724946601	0.622241122
1674	2	4.345973611	2.731256977	2.538636007	2.274145337	0.60786977	0.618068097
1675	2	4.291454117	2.745595539	2.485015522	2.20177634	0.508915534	0.623549398
1676	2	4.320037518	2.813370321	2.446808607	2.242084539	0.452397334	0.632480771
1677	2	4.209454755	2.854273535	2.400282314	2.286055543	0.41438697	0.628514291
1678	2	4.168939138	2.916541134	2.366791665	2.321131819	0.35252718	0.59584089
1679	2	4.157663945	2.962596888	2.400083057	2.396594274	0.358361207	0.543476641
1680	2	4.202843187	3.083294419	2.520899904	2.515217164	0.436667041	0.511067417
1681	2	4.191206667	3.156915429	2.665339363	2.630009276	0.5578318	0.499120206
1682	2	4.264732081	3.264552704	2.799322349	2.761040582	0.627419573	0.515852784
1683	2	4.298559315	3.387008031	2.967792409	2.886977214	0.714489696	0.566976127
1684	2	4.301075559	3.520935111	3.105554446	2.916094835	0.813316983	0.642551203
1685	2	4.316636387	3.558270444	3.169376344	2.860718706	0.889393097	0.726214796
1686	2	4.332312834	3.603814399	3.2062248	2.796723211	0.941866458	0.80809267
1687	2	4.361868097	3.615324813	3.254894748	2.697505024	1.000677678	0.860858991
1688	2	4.382965588	3.588565439	3.237776547	2.587191536	1.073001324	0.902792616
1689	2	4.388005518	3.536104907	3.196902048	2.529974641	1.117398679	0.968016482
1690	2	4.348147202	3.473294636	3.163212411	2.556113523	1.1841117	0.976541675
1691	2	4.354046179	3.386394992	3.131244147	2.561420496	1.243150637	0.979326845
1692	2	4.35179589	3.314004507	3.057896787	2.570362599	1.315187967	1.001950518
1693	2	4.409210113	3.290040646	3.017570903	2.568853181	1.377775997	1.021816888
1694	2	4.534587289	3.316455633	3.031389918	2.57991977	1.434393405	0.997159257
1695	2	4.679851981	3.413342973	3.094231299	2.540445082	1.433110221	1.00383035
1696	0	4.812263391	3.536789359	3.177326416	2.498338774	1.47503537	1.012241378
1697	0	4.944750326	3.661879155	3.289528826	2.443444879	1.54162203	1.014834857
1698	0	5.039006411	3.787383218	3.399284497	2.442848963	1.603904633	1.017208646
1699	0	5.088145319	3.893209627	3.48778161	2.456444075	1.647436436	1.047527107
1700	0	5.120088963	3.964027778	3.547016427	2.496761969	1.688946329	1.084966699
1701	0	5.207680087	4.003318948	3.602480466	2.601599901	1.672707946	1.167726698
1702	0	5.280221909	4.012339602	3.649101218	2.708019156	1.600367264	1.231675959
1703	0	5.366170102	3.965764943	3.692212645	2.722628802	1.506998792	1.286765025
1704	0	5.472713866	3.874853549	3.724131363	2.693588	1.430528844	1.314856664
1705	0	5.572994872	3.776252986	3.761076815	2.669175324	1.375055808	1.319603198
1706	0	5.568129207	3.674611404	3.771688345	2.538293783	1.344484175	1.230446436
1707	0	5.546604289	3.569577292	3.76139329	2.387841491	1.314294383	1.146058882
1708	0	5.498579229	3.487021239	3.730194938	2.286370659	1.262351485	1.064242686
1709	0	5.416955499	3.422810541	3.683125413	2.215906056	1.166038205	0.999829048
1710	0	5.309203266	3.348845344	3.612175103	2.13965103	1.021754197	0.955757412
1711	0	5.234327863	3.302599965	3.537403684	2.137808237	0.840445177	0.973695094
1712	0	5.14633036	3.275366813	3.45630812	2.14110439	0.663503587	0.978632581
1713	0	5.064844058	3.262370254	3.364077417	2.13746152	0.529273583	0.967088068
1714	0	5.02309018	3.303301186	3.282192993	2.150813954	0.509495873	1.001614339
1715	0	5.031123044	3.379839918	3.23227525	2.185369174	0.58068481	1.034046737
1716	0	5.164889624	3.455635405	3.202069434	2.243771412	0.700597069	1.075526527
1717	0	5.293371777	3.499426127	3.177650634	2.273909269	0.836775588	1.123452951
1718	0	5.398896417	3.530819718	3.170407129	2.311291396	0.934585188	1.174249276
1719	0	5.443244689	3.495724992	3.168295949	2.363508079	0.964871626	1.127249689
1720	0	5.420880931	3.419033978	3.115104372	2.359986773	0.95431993	1.044559357
1721	0	5.229685983	3.233866357	3.030640545	2.351781107	0.909446969	0.925636209
1722	0	5.007334819	3.054315598	2.961720906	2.40643455	0.813696253	0.775156589
1723	0	4.718135199	2.868599404	2.91035394	2.485687748	0.716874641	0.604905592
1724	0	4.397551258	2.731152321	2.812971602	2.522253283	0.616949736	0.503823584
1725	1	4.121746209	2.61686845	2.748862186	2.624703969	0.563070361	0.467134812
1726	1	4.111275679	2.662969958	2.72593243	2.715733539	0.531033969	0.477498921
1727	1	4.087486591	2.71210379	2.717429521	2.768860159	0.553798341	0.515548988
1728	1	4.096825535	2.766933808	2.715942117	2.797339899	0.597820692	0.56222385
1729	1	4.114298495	2.830640228	2.773350503	2.833046863	0.675080774	0.62031851
1730	1	4.113745844	2.891414997	2.808277765	2.81231953	0.726716006	0.672444391
1731	1	4.10053442	2.959646428	2.811540355	2.773311028	0.781387573	0.708807026
1732	1	4.09461394	3.002814673	2.774559761	2.702620069	0.801255682	0.726397571
1733	1	4.127516801	3.017458935	2.686097636	2.598912312	0.785308502	0.731008255
1734	1	4.223554336	3.027653659	2.532669661	2.450818262	0.782783978	0.716033233
1735	1	4.392220024	3.088540768	2.397947321	2.356780439	0.763281184	0.676043427
1736	1	4.588706934	3.134264216	2.280844745	2.287642057	0.704813996	0.639485674
1737	1	4.783662562	3.210136918	2.190077174	2.305169045	0.659262581	0.618498464
1738	1	4.936069803	3.309183956	2.151925103	2.390765696	0.629833484	0.60035958
1739	1	5.02626229	3.384417883	2.162443625	2.52967456	0.48645564	0.597769237
1740	1	5.026404363	3.382615963	2.169444346	2.623946738	0.325041383	0.603006259
1741	1	4.966287809	3.346123149	2.227715826	2.71167633	0.223636754	0.628266039
1742	1	4.843944616	3.256327552	2.274791699	2.771654763	0.178002731	0.647027525
1743	1	4.747197325	3.198069402	2.388839975	2.798290619	0.218480815	0.701740405
1744	1	4.657771902	3.1491219	2.48775391	2.78214198	0.408803077	0.769446136
1745	1	4.654344606	3.147999067	2.571657928	2.740148799	0.610284292	0.852788773
1746	1	4.674941625	3.165252189	2.623495966	2.68495148	0.735056343	0.905872556
1747	1	4.747106954	3.248052443	2.73275287	2.625375786	0.831136876	0.977595601
1748	1	4.705661085	3.21991762	2.774408078	2.560694596	0.857991162	1.001688404
1749	1	4.695826178	3.210211206	2.820723073	2.576886423	0.843451854	1.031063254
1750	1	4.645234992	3.202511201	2.887682707	2.654992544	0.803293808	1.091927481
1751	1	4.602869811	3.213547453	2.916948925	2.717959893	0.813073994	1.159761891
1752	1	4.493640185	3.148324459	2.887310947	2.77573658	0.77245393	1.200119714
1753	1	4.446578763	3.098196157	2.868933324	2.844011044	0.755686839	1.263247516
1754	2	4.336562596	2.997089231	2.877237709	2.855530557	0.732876615	1.330002481
1755	2	4.23699806	2.873557071	2.895508119	2.838513498	0.744872401	1.327744746
1756	2	4.278061833	2.793993655	3.012561936	2.814392129	0.751952681	1.339878599
1757	2	4.457193385	2.809082322	3.135882332	2.821800015	0.905293655	1.373472238
1758	2	4.612641763	2.889252022	3.222714951	2.872377433	1.071119166	1.384754697
1759	2	4.749147238	2.97419544	3.266677619	2.898040855	1.232748832	1.349235929
1760	2	4.852860248	3.106617461	3.287301393	2.926143153	1.34947532	1.360038168
1761	2	4.78338968	3.150003915	3.208326421	2.973353742	1.410135551	1.330909956
1762	2	4.590802856	3.177030006	3.111646685	2.938297517	1.345108361	1.268667727
1763	2	4.377578964	3.205303633	3.03509774	2.815626346	1.232959214	1.251649289
1764	2	4.136770165	3.27388158	2.998889208	2.729846353	1.082976308	1.267978509
1765	2	3.891884525	3.278996891	2.914821129	2.624813131	0.890981628	1.265326751
1766	2	3.877053169	3.296281531	2.879253767	2.472919121	0.74473686	1.288147991
1767	2	4.006098768	3.34369304	2.880529586	2.395712972	0.76614542	1.354649931
1768	2	4.13274231	3.424463644	2.880550472	2.38168824	0.815754024	1.389542334
1769	2	4.248953413	3.487408252	2.857516456	2.360929977	0.895715124	1.430394494
1770	2	4.337965326	3.575219587	2.910348594	2.362937196	1.041330324	1.50051239
1771	2	4.420879318	3.671091195	2.987055904	2.421214405	1.154312044	1.567033518
1772	2	4.428594486	3.694718939	2.994436427	2.478610253	1.183404888	1.607972483
1773	2	4.371400746	3.667936981	3.000846342	2.503619554	1.242895502	1.631689428
1774	2	4.309833165	3.596760895	2.976888646	2.508907256	1.295645697	1.627343309
1775	2	4.281578471	3.523307124	2.936063727	2.515856773	1.341923713	1.585568511
1776	2	4.211470979	3.450776104	2.89987789	2.46772972	1.398991786	1.544669477
1777	2	4.271485967	3.431627861	2.97578751	2.411901675	1.496397808	1.493720743
1778	2	4.400727388	3.432099237	3.11509931	2.421368443	1.547148784	1.478283474
1779	2	4.524326465	3.479968046	3.263634825	2.455932638	1.593528923	1.481717871
1780	2	4.559976966	3.561529134	3.462415107	2.461896925	1.583386017	1.483343758
1781	2	4.588707624	3.681450377	3.665089752	2.522651392	1.549299341	1.487330272
1782	2	4.512140234	3.826844617	3.819876262	2.576253669	1.490012083	1.487780239
1783	2	4.375138015	3.980318972	3.929714088	2.600615634	1.447371625	1.454490033
1784	2	4.156206665	4.139943591	3.866182586	2.618406237	1.401135024	1.432533774
1785	2	3.961146305	4.234320653	3.929910111	2.655900843	1.391650598	1.413927858
1786	2	3.754739171	4.273594638	3.927658327	2.675379904	1.394114461	1.374299714
1787	2	3.623573722	4.266744527	3.882285331	2.701037195	1.403882274	1.332625198
1788	2	3.527944904	4.22159708	3.797274736	2.728339605	1.410340102	1.291666206
1789	2	3.50311133	4.124013994	3.860936216	2.754634948	1.414049789	1.223390088
1790	2	3.477645311	4.015868447	3.700471499	2.780256525	1.417745766	1.150108501
1791	2	3.443514687	3.882680801	3.512606752	2.782748643	1.413306835	1.081067539
1792	2	3.394283681	3.725455658	3.319075356	2.771044149	1.389111665	1.023277647
1793	2	3.408552461	3.543409863	3.128810206	2.73317865	1.330252592	0.979471181
1794	2	3.473994583	3.365928323	2.971886747	2.707603162	1.253626392	1.020038619
1795	2	3.638990328	3.190703756	2.874652958	2.658639157	1.131248103	1.073729758
1796	2	3.893241819	3.34820522	2.902273123	2.647363145	1.012285618	1.133529932
1797	2	4.126675264	3.566019606	2.995449037	2.697512403	0.962716555	1.270972241
1798	2	4.295512155	3.776475546	3.085846612	2.761077234	0.991068681	1.392232227
1799	2	4.537896062	3.939225673	3.263932003	2.777620472	1.05852361	1.441827191
1800	2	4.849564918	4.085355619	3.274879013	2.831082375	1.223626224	1.539322189
1801	2	5.111403436	3.99584003	3.24720133	2.86379819	1.365444547	1.653013767
1802	2	5.335156402	3.854806855	3.181903191	2.798719052	1.43256356	1.671921
1803	2	5.512930149	3.688631132	3.120157581	2.737170685	1.479929241	1.713571349
1804	2	5.591079191	3.521458445	3.275917736	2.689588609	1.485669649	1.772600977
1805	2	5.523842701	3.306580758	3.357466265	2.579909513	1.403002472	1.762590071
1806	2	5.360069492	3.319333012	3.364267426	2.454934082	1.276434412	1.737607595
1807	2	5.104328039	3.354776604	3.369841439	2.403436964	1.159613856	1.743294147
1808	2	4.753502383	3.374948521	3.37470137	2.406484071	1.027129335	1.738619203
1809	2	4.345063283	3.37431472	3.061694661	2.431474486	0.926960556	1.703749426
1810	2	4.072332015	3.405977973	3.01831231	2.530785978	0.891834492	1.708346996
1811	2	3.946690945	3.379036305	3.051471858	2.60178697	0.903398136	1.676839026
1812	2	3.937709934	3.3678026	3.145197107	2.670052586	0.965125743	1.694977325
1813	2	3.998329517	3.365139771	3.25069982	2.658706977	0.992389294	1.669300538
1814	2	4.057165869	3.371584876	3.362836489	2.677102152	1.029017162	1.704458453
1815	2	4.098599604	3.382932965	3.38596044	2.631145814	1.105647957	1.72930511
1816	2	4.209179582	3.467165847	3.450589342	2.629571078	1.21090778	1.802013037
1817	2	4.398668071	3.521180926	3.451321411	2.705609897	1.325308893	1.828874194
1818	2	4.536593933	3.563750929	3.426016378	2.802956652	1.446051369	1.887607155
1819	2	4.699860385	3.593556281	3.484283486	2.961513231	1.567763825	1.925096959
1820	2	4.863878884	3.584173361	3.573322758	3.128070365	1.631194837	1.970915594
1821	2	4.96917825	3.549137963	3.632265144	3.265174751	1.661578669	1.996165964
1822	2	4.995493006	3.557720137	3.700557989	3.298415252	1.655964118	2.005621468
1823	2	5.011290616	3.574507373	3.766951956	3.323786911	1.654310034	2.005482741
1824	2	4.957667911	3.648364245	3.737058002	3.196588969	1.604608344	1.982572605
1825	2	4.861080343	3.716212203	3.701634429	3.018578733	1.556248467	1.945550529
1826	2	4.737153166	3.784525226	3.673213702	2.815618312	1.54465531	1.928670427
1827	2	4.571829108	3.818329891	3.650923051	2.673878308	1.486433867	1.905164655
1828	2	4.4500785	3.87087564	3.658748391	2.606750197	1.453163105	1.924259922
1829	2	4.617597298	3.846692828	3.655387533	2.697007201	1.49491323	1.956248923
1830	2	4.856469829	3.919629131	3.669083959	2.882666247	1.638747824	2.048983841
1831	2	5.046335492	3.939052106	3.659962167	2.985517996	1.710161473	2.087830073
1832	2	5.248580171	3.98317506	3.689174675	3.08931436	1.85881845	2.177117439
1833	2	5.487384996	4.032860436	3.707118159	3.098931227	1.963051413	2.206848457
1834	2	5.52979793	4.113475418	3.776621102	3.132545552	2.017101839	2.238884407
1835	2	5.497233775	4.097885897	3.838134555	3.104816624	1.998893637	2.179348381
1836	2	5.51589267	4.118003122	3.896869361	3.119612935	2.003535063	2.149760947
1837	2	5.517315828	4.10475748	3.9013309	3.156255575	1.983557053	2.057196853
1838	2	5.324333907	4.039321978	3.868484441	3.218215842	1.957168345	1.976666851
1839	2	5.210295724	3.988151322	3.809149365	3.239974255	1.940484729	1.913061261
1840	2	5.127831709	3.912799938	3.68402532	3.220181983	1.908358018	1.902426047
1841	2	4.945014492	3.874102236	3.593129058	3.213194891	1.919423039	1.918556959
1842	2	4.71521586	3.853667341	3.482011037	3.086876805	1.842451125	1.947516536
1843	2	4.69655928	3.892130338	3.424501989	2.972918473	1.791587746	2.019472753
1844	2	4.684700184	3.932099726	3.425900642	2.865225428	1.742358496	2.033360986
1845	2	4.708698768	4.039776568	3.497280184	2.819855718	1.744243916	2.059020534
1846	2	4.791345142	4.162100727	3.570579322	2.750522131	1.637840374	2.036967817
1847	2	4.89261873	4.256938424	3.705647001	2.788681156	1.639992199	2.040024731
1848	2	4.920113595	4.318889545	3.819112807	2.87466776	1.64507114	2.007542962
1849	2	4.904785361	4.317504893	3.884753731	2.991287347	1.690235614	2.012040803
1850	2	4.869614349	4.300731521	3.940056234	3.134883703	1.72895062	2.013268512
1851	2	4.75740162	4.153142398	3.915206863	3.238475002	1.83031735	2.019266252
1852	2	4.598109518	4.000467955	3.82962265	3.349670073	1.912245136	2.025481134
1853	2	4.44532903	3.834441933	3.701866363	3.360380155	1.942858088	2.010752837
1854	2	4.313941057	3.801694879	3.59296485	3.323531639	2.026833897	2.076459585
1855	2	4.19388052	3.837004402	3.490581909	3.216195774	2.075728587	2.116576419
1856	2	4.169604426	3.975439436	3.490386479	3.104926212	2.085377508	2.166378626
1857	2	4.17758929	4.13144456	3.588069664	2.940603779	2.067070455	2.210529425
1858	2	4.24499466	4.275731701	3.708384397	2.836014294	2.068981749	2.271004035
1859	2	4.427450456	4.327266995	3.796902212	2.753955528	1.901626016	2.19564266
1860	2	4.617285704	4.302950957	3.851970621	2.727823753	1.737697348	2.12791112
1861	2	4.763469374	4.284183521	3.886512293	2.744634481	1.636950291	2.087460644
1862	2	4.915133505	4.218381165	3.840332533	2.774247634	1.591437519	2.030371983
1863	2	5.051824985	4.141562244	3.776708769	2.815860154	1.568336502	1.980152459
1864	2	5.069186132	4.078590371	3.678355941	2.86089973	1.658818672	1.989728918
1865	2	5.020954507	4.059378768	3.583414063	2.924380413	1.742460868	2.014463893
1866	2	4.990658641	4.025309776	3.445321106	2.951949772	1.756022664	1.958952908
1867	2	4.913604469	3.994617119	3.384316047	3.042239158	1.747860781	1.904544429
1868	1	4.784157346	3.943760133	3.360957366	3.166630782	1.727599393	1.8288754
1869	1	4.749445689	3.892100833	3.380575326	3.133559697	1.710767537	1.754489011
1870	1	4.764522146	3.812239601	3.381379519	3.23238963	1.657847199	1.649452008
1871	1	4.748038471	3.699081858	3.376789764	3.311850015	1.605809103	1.67769759
1872	1	4.748018546	3.556166171	3.306315386	3.301221099	1.547155841	1.740501364
1873	1	4.792697144	3.39620463	3.155474832	3.192274304	1.479315543	1.871136665
1874	1	4.730058615	3.212470693	2.956371992	3.207046227	1.439264896	2.038360454
1875	1	4.74539036	3.054633029	2.777930073	3.039975643	1.446763857	2.210109242
1876	1	4.807825429	3.051115045	2.701121659	2.844983724	1.490473927	2.284615201
1877	1	4.888585453	3.180393708	2.715868889	2.698322007	1.528647998	2.332696739
1878	1	4.968865474	3.333078862	2.790683484	2.656141776	1.53395712	2.307725098
1879	1	5.107931606	3.529916828	2.925574011	2.635801667	1.486684084	2.233807111
1880	1	5.109798822	3.673260077	3.008930905	2.697689791	1.426009445	2.117968143
1881	1	5.071246724	3.693718919	3.019311321	2.756589176	1.327303315	2.068205243
1882	2	5.030411201	3.634005361	3.010721444	2.808200348	1.200818896	2.019395381
1883	2	4.918441762	3.560805297	3.009088639	2.817878012	1.133084047	2.009925893
1884	2	4.76466835	3.394644934	2.938910027	2.810257716	1.129829852	2.024747481
1885	2	4.703563262	3.225199963	2.900682908	2.719660573	1.15822973	2.071964436
1886	2	4.653140798	3.125896916	2.871735637	2.630369818	1.214489485	2.03798822
1887	2	4.537826257	3.142619949	2.8573855	2.563745957	1.368104277	2.033248449
1888	2	4.498727743	3.130015254	2.830868433	2.534957328	1.486020584	2.024199627
1889	2	4.438004689	3.151357467	2.821733614	2.535773382	1.567708999	2.012508479
1890	2	4.364400711	3.18001296	2.833191128	2.570597751	1.599767682	1.937248709
1891	2	4.378367745	3.21538426	2.895017545	2.614376762	1.619737901	1.916644721
1892	2	4.523077259	3.167462291	2.921704373	2.588610434	1.536671771	1.861076906
1893	2	4.664177843	3.180965596	2.961357308	2.50793033	1.457264295	1.805373241
1894	2	4.813504379	3.250541994	3.039659897	2.47868827	1.396647256	1.74702995
1895	2	4.916289223	3.285123055	3.041029308	2.514497122	1.358015331	1.732923328
1896	2	4.928778648	3.313756763	3.009187944	2.59299357	1.328316403	1.694072512
1897	2	4.838207731	3.359340088	2.997489062	2.697445702	1.326799583	1.610132072
1898	2	4.685430379	3.327831178	2.982218803	2.827553499	1.292036304	1.530428858
1899	2	4.498745248	3.231571618	2.934840653	2.886480405	1.241146129	1.463569617
1900	2	4.315109462	3.109701461	2.925915858	2.893282271	1.187459409	1.413409902
1901	2	4.208627384	2.932544794	2.914133142	2.866261211	1.150727543	1.371225453
1902	2	4.187307835	2.695311429	2.876442567	2.841147635	1.119044227	1.391035122
1903	2	4.199871292	2.471360042	2.814418407	2.813686317	1.094838673	1.386384119
1904	2	4.20470028	2.233874221	2.723082488	2.836437274	1.05495525	1.34363396
1905	2	4.238950982	2.053475912	2.60682968	2.88259102	1.031738903	1.303807985
1906	2	4.262199297	1.956501614	2.478609436	2.904440726	0.935795815	1.301178829
1907	2	4.289308075	1.988279026	2.373070223	2.891988141	0.86320429	1.283530709
1908	2	4.347044855	2.157309418	2.311692161	2.857542964	0.863274584	1.321250688
1909	2	4.44581529	2.417243845	2.342049325	2.75274486	0.927326586	1.446490084
1910	2	4.53180662	2.616135359	2.443299217	2.627180975	0.960943359	1.58695628
1911	2	4.584462785	2.868796488	2.539363166	2.535108655	1.088003839	1.682171888
1912	2	4.789338869	3.162943349	2.663096202	2.531611176	1.30628692	1.806020295
1913	2	5.017035442	3.435654778	2.776418782	2.554841973	1.438953319	1.895606396
1914	2	5.181327092	3.612148461	2.836070489	2.597957702	1.504951524	1.91532938
1915	2	5.286906515	3.770020508	2.861342741	2.677932496	1.571050104	1.853925182
1916	2	5.37570705	3.845859742	2.899003726	2.723863212	1.566820675	1.79053267
1917	2	5.30222706	3.822706101	2.874345078	2.715358514	1.399931424	1.664573845
1918	2	5.096400162	3.67189873	2.812821959	2.68535488	1.188688162	1.508472866
1919	2	4.856421887	3.495117467	2.761752582	2.686300318	1.060472669	1.365322499
1920	2	4.598884035	3.236303016	2.707042123	2.605150688	0.920032022	1.271943909
1921	2	4.392429653	2.938928343	2.639102201	2.5579918	0.836928813	1.187029434
1922	2	4.359272408	2.624718165	2.597925993	2.482663635	0.912982736	1.148749147
1923	2	4.524110846	2.518970254	2.555761751	2.439102599	1.061708504	1.137185871
1924	2	4.690983575	2.483265729	2.511522389	2.423098683	1.100564495	1.147805862
1925	2	4.86654669	2.554181056	2.448130298	2.46091135	1.137036457	1.174979025
1926	2	4.92747667	2.650149958	2.367934941	2.456490083	1.188892958	1.214490017
1927	2	4.987003948	2.793279341	2.320200443	2.503221008	1.246354525	1.278120772
1928	2	5.026859128	2.896423176	2.311475381	2.562520628	1.296862434	1.372349435
1929	2	4.987503561	2.960809669	2.309683354	2.5660823	1.355587827	1.434539955
1930	2	4.8953885	2.996246384	2.334531515	2.569874308	1.401597975	1.511857121
1931	2	4.909332712	3.412958174	2.436079264	2.658385435	1.511675633	1.700746828
1932	2	4.963503565	3.730430576	2.511989103	2.76624638	1.590474681	1.862493931
1933	2	4.988841713	3.959789964	2.596172941	2.816647315	1.620896862	1.965096907
1934	2	5.039493088	4.146790183	2.680351336	2.858954904	1.627169967	2.04731985
1935	2	5.087243604	4.302674442	2.76425257	2.889995893	1.654029967	2.116869819
1936	2	4.997060345	4.180496617	2.770015949	2.815829079	1.548041914	2.024058039
1937	2	4.812089382	3.999181678	2.763414174	2.719547101	1.414818755	1.87409278
1938	2	4.556573762	3.802902253	2.729313642	2.676881289	1.286534957	1.735608264
1939	2	4.252663666	3.556395087	2.67676861	2.69125436	1.189066226	1.647217206
1940	2	3.88156649	3.211412338	2.639315913	2.735781662	1.029572876	1.556101778
1941	2	3.665017345	3.176529799	2.609252199	2.85208727	0.963512471	1.584954814
1942	2	3.620843104	3.183344695	2.638119088	2.909019652	0.991418602	1.718810537
1943	2	3.816807307	3.175098292	2.724908075	2.891757158	1.026277326	1.806398224
1944	2	4.495693613	3.30789257	2.863320715	2.837152333	1.060712116	1.871621458
1945	2	5.060586464	3.572063573	2.973002793	2.863820142	1.272766261	1.987864903
1946	2	5.126455027	3.791289256	3.11385051	2.890124254	1.484173311	2.128247215
1947	2	5.176599827	3.965935729	3.184370741	2.940156762	1.603182968	2.181647915
1948	2	5.19594905	4.09789917	3.203666491	3.05386171	1.702825802	2.239975198
1949	2	5.25447059	4.109606978	3.1528322	3.163329763	1.768421303	2.242011598
1950	2	5.030735853	3.958617017	3.066029476	3.146246743	1.6650807	2.130901723
1951	2	5.023557188	3.746592615	2.896293134	3.092653861	1.499933737	1.925287159
1952	2	4.933352208	3.483037378	2.740708754	3.047162538	1.333386082	1.72358717
1953	2	4.821617703	3.109255236	2.542938105	2.944924218	1.152135267	1.461567217
1954	1	4.20330197	2.705017864	2.377385035	2.859407543	0.97288971	1.214899209
1955	1	3.515114033	2.51727365	2.244511782	2.813736545	0.910145465	1.096124439
1956	1	3.071154749	2.384051016	2.209596825	2.766031545	0.851701258	1.070207028
1957	1	3.183806226	2.226775282	2.14669978	2.715629368	0.794178138	0.974534055
1958	1	3.487781553	2.164227986	2.199351251	2.718596486	0.764322049	0.940327457
1959	1	3.946374275	2.243562659	2.272839839	2.663839585	0.883102841	0.992962933
1960	1	4.33759991	2.535519634	2.445155228	2.652178871	1.042125805	1.356974038
1961	1	4.597194992	3.153524592	2.773270267	2.695604168	1.203822208	1.671746556
1962	1	4.787357735	3.548504516	3.028209958	2.738916338	1.374914516	1.974553013
1963	1	4.914133672	3.839615708	3.204314265	2.772644271	1.488648616	2.196405326
1964	1	4.925814992	4.066088803	3.331222746	2.801559087	1.48116789	2.354802783
1965	1	4.880431309	4.181239424	3.372998586	2.777381381	1.484102063	2.327799722
1966	1	4.836291734	4.075293731	3.217137811	2.727324085	1.485459696	2.260823465
1967	1	4.77604743	3.945280467	3.034078568	2.672830359	1.439710618	2.14179945
1968	1	4.74811449	3.800711762	2.869683564	2.597176726	1.429793059	2.028038133
1969	1	4.787088779	3.593233204	2.762476742	2.545622047	1.459302525	1.906193849
1970	1	4.865193435	3.418508351	2.739954085	2.533227863	1.451233755	1.88391588
1971	1	4.950534633	3.384616959	2.864077927	2.503286792	1.451023133	1.899274328
1972	1	5.035590112	3.38151318	3.021465389	2.504951182	1.511179963	1.961761782
1973	1	5.061622942	3.338754863	3.110511348	2.540535559	1.566072686	1.96966556
1974	1	4.998792703	3.31939743	3.147612609	2.592669039	1.62094008	1.979602667
1975	1	4.912758134	3.287447943	3.142107341	2.662995184	1.712717198	1.989364458
1976	1	4.791160003	3.324445323	3.128092586	2.757225039	1.789948795	1.994543037
1977	1	4.646345307	3.332259802	3.018253388	2.772925148	1.823240402	1.940803794
1978	1	4.553470788	3.332004187	2.924194548	2.737487113	1.822783255	1.924475939
1979	1	4.547228876	3.305345859	2.79989671	2.667138686	1.813328017	1.903206487
1980	1	4.60550952	3.243126623	2.728799427	2.559112206	1.74194913	1.910848927
1981	1	4.663604727	3.128037374	2.704354676	2.416868125	1.660683459	1.90419617
1982	2	4.76699163	3.022946074	2.781312434	2.332056882	1.554854064	1.930946898
1983	2	4.839059197	2.983138804	2.80978592	2.307171541	1.511738991	1.957491863
1984	2	4.909571175	2.99974809	2.855449863	2.328099888	1.476947322	1.99239665
1985	2	4.875478836	3.147426613	2.933705411	2.392408344	1.547793846	2.05461297
1986	2	4.843911507	3.328938022	3.011351888	2.503114203	1.660884618	2.158501266
1987	2	4.730001359	3.432699291	3.048369956	2.59072306	1.786641641	2.254719411
1988	2	4.616639958	3.476943973	3.11679216	2.645163056	1.836526216	2.331329678
1989	2	4.52441244	3.501504945	3.184253287	2.677920249	1.872538383	2.394209706
1990	2	4.50414426	3.416398612	3.139226305	2.679102756	1.834605648	2.391302349
