num_scan	state	face	maze	prep_face	pre_maze	rest
928	rest	0.000148246	5.58E-05	4.79E-05	5.62E-05	0.999692
929	rest	0.00018818	4.73E-05	2.22E-05	1.45E-05	0.999728
930	rest	0.000140167	0.000126451	4.05E-05	4.76E-05	0.999645
931	rest	0.000307664	7.76E-05	6.96E-05	3.34E-05	0.999512
932	rest	8.80E-05	2.16E-05	2.71E-05	9.75E-06	0.999853
933	rest	0.000284674	0.00017828	5.53E-05	2.49E-05	0.999457
934	rest	0.00112235	0.000608373	0.000381007	0.000266644	0.997622
935	rest	0.00222817	0.00139463	0.000699512	0.000222811	0.995455
936	rest	0.00303658	0.00242987	0.0020497	0.000163508	0.99232
937	rest	0.00320491	0.00277496	0.000780141	9.87E-05	0.993141
938	rest	0.00242201	0.00118353	3.77E-05	6.18E-05	0.996295
939	rest	0.00192804	0.000679349	0.0001557	0.000165591	0.997071
940	rest	0.0036266	0.000787035	0.000355881	0.000109687	0.995121
941	rest	0.000941046	0.000103225	7.81E-06	2.52E-06	0.998945
942	rest	0.000688993	5.67E-05	1.37E-05	7.61E-06	0.999233
943	rest	0.0010631	0.000195782	0.000166193	0.00017411	0.998401
944	rest	0.00109288	0.000158814	0.000202013	5.56E-05	0.998491
945	rest	0.00187808	8.49E-05	0.000288164	8.93E-05	0.99766
946	rest	0.0064452	0.000299931	0.000206339	9.33E-05	0.992955
947	rest	0.00491807	5.04E-05	0.000223403	7.22E-06	0.994801
948	rest	0.00377095	4.62E-05	8.81E-05	2.18E-05	0.996073
949	rest	0.00342197	0.000164175	0.000629106	6.48E-05	0.99572
950	rest	0.00380065	0.000221742	0.000290379	0.000587277	0.9951
951	rest	0.0084422	0.00070719	0.000908761	0.000277344	0.989665
952	rest	0.0140106	0.00241611	0.00175894	8.97E-05	0.981725
953	rest	0.023951	0.00206349	0.00248771	0.000220626	0.971277
954	rest	0.0908349	0.0119105	0.0696292	0.000953147	0.826672
955	rest	0.258062	0.0183795	0.0210883	0.00357553	0.698894
956	rest	0.340018	0.0185992	0.0207541	0.0205662	0.600062
957	rest	0.413702	0.0098821	0.0493898	0.00342579	0.5236
958	rest	0.553193	0.00431624	0.0374445	0.000916709	0.40413
959	rest	0.672109	0.0015369	0.0139383	0.000752855	0.311663
960	rest	0.737949	0.00150451	0.00726601	0.00065353	0.252627
961	rest	0.770061	0.00108728	0.00100249	0.000104328	0.227745
962	rest	0.816156	0.000911234	0.00462826	0.000130429	0.178174
963	rest	0.828374	0.000834955	0.0012131	0.00026836	0.16931
964	rest	0.80289	0.00036994	5.51E-05	4.17E-05	0.196643
965	rest	0.699883	0.000748812	0.00105791	6.31E-05	0.298248
966	rest	0.556034	0.000397537	2.64E-05	3.39E-05	0.443508
967	rest	0.191151	0.000435787	0.000452409	0.000207628	0.807754
968	rest	0.0935719	1.00E-04	7.17E-05	2.32E-05	0.906233
969	rest	0.0900507	4.37E-05	0.000623378	4.86E-05	0.909234
970	rest	0.0829408	5.11E-05	6.10E-05	4.44E-05	0.916903
971	rest	0.0783807	0.000148779	0.000239749	0.000596579	0.920634
972	rest	0.0655253	0.000581412	0.000195057	8.94E-05	0.933609
973	rest	0.0482047	0.000293655	0.000160596	1.85E-05	0.951323
974	rest	0.0375328	0.000371505	0.000218606	0.000133761	0.961743
975	rest	0.0250657	0.000323803	0.000490854	1.03E-05	0.974109
976	rest	0.0220944	0.000314106	0.00015744	4.55E-05	0.977389
977	rest	0.0235707	0.000477198	0.000548506	6.67E-05	0.975337
978	rest	0.0211091	0.00103198	0.00111073	0.00043973	0.976308
979	rest	0.0200594	0.000937512	0.00125703	0.000247486	0.977499
980	rest	0.00516877	0.000863251	0.000344671	8.41E-05	0.993539
981	rest	0.000714418	0.000194012	0.000300341	0.000134734	0.998656
982	rest	0.000578798	0.000538614	0.000611693	0.000526251	0.997745
983	rest	0.00051125	0.000802742	0.000896514	0.000151217	0.997638
984	rest	0.000498416	0.000370165	0.000624568	0.000136284	0.998371
985	rest	0.00151479	0.000399025	0.00038452	7.99E-05	0.997622
986	rest	0.00238763	0.000250615	0.000951451	0.000343733	0.996067
987	rest	0.00200935	0.000272606	0.00103879	0.00013121	0.996548
988	rest	0.00183806	0.000354451	0.00113075	5.82E-05	0.996619
989	rest	0.00216356	0.000225211	0.000476553	0.00015994	0.996975
990	rest	0.00316418	0.000540709	0.00170152	0.000541611	0.994052
991	rest	0.00246633	0.000437409	0.00142451	0.000904637	0.994767
992	rest	0.00414515	0.00310736	0.00264105	0.00200037	0.988106
993	rest	0.00394898	0.00687098	0.00661191	0.000845167	0.981723
994	rest	0.00597007	0.00629487	0.00461675	0.000187933	0.98293
995	rest	0.00532352	0.00501482	0.00191372	0.000235261	0.987513
996	rest	0.00477184	0.00204498	0.00236834	6.63E-05	0.990749
997	rest	0.00534069	0.000572254	0.00089473	0.000180966	0.993011
998	rest	0.00305284	0.000277859	0.000974789	0.000362743	0.995332
999	rest	0.0034496	0.000694576	0.000606704	0.0001178	0.995131
1000	rest	0.00243843	0.000806702	0.00107285	0.000388458	0.995294
1001	rest	0.00320467	0.00120358	0.00155618	0.000654423	0.993381
1002	rest	0.00054893	8.36E-05	3.59E-05	1.66E-05	0.999315
1003	rest	0.00047229	0.000141457	0.000143973	0.000166329	0.999076
1004	rest	0.000270086	0.000108586	0.000132521	0.000122435	0.999366
1005	rest	0.000227341	0.00018036	8.51E-05	0.000199173	0.999308
1006	rest	8.31E-05	3.77E-05	6.84E-05	2.66E-05	0.999784
1007	rest	0.000227067	6.97E-05	7.88E-05	8.82E-05	0.999536
1008	rest	0.000134271	5.48E-05	5.11E-05	4.22E-06	0.999756
1009	rest	0.000164423	2.43E-05	3.36E-05	2.61E-05	0.999752
1010	rest	0.00114186	4.20E-05	8.91E-05	0.000190332	0.998537
1011	rest	0.00142001	0.000406508	0.00044524	0.00108468	0.996644
1012	rest	0.00210955	0.00440821	0.00169496	0.0193693	0.972418
1013	rest	0.00158618	0.0286866	0.00357322	0.00123132	0.964923
1014	rest	0.00513096	0.0310678	0.00506562	0.00133679	0.957399
1015	rest	0.00551724	0.0234221	0.00253485	5.71E-05	0.968469
1016	rest	0.00499293	0.015925	0.000584637	0.000283719	0.978214
1017	rest	0.0034058	0.00813089	0.000686605	0.000156771	0.98762
1018	rest	0.000305563	0.000551776	6.61E-05	2.48E-06	0.999074
1019	rest	0.00017983	0.000127573	5.98E-05	1.48E-05	0.999618
1020	rest	0.00012813	3.60E-05	1.77E-05	1.61E-05	0.999802
1021	rest	0.000130932	7.26E-05	7.36E-05	3.56E-05	0.999687
1022	rest	0.00062035	0.000127798	0.000606328	0.000740467	0.997905
1023	rest	0.000461029	7.22E-05	3.02E-05	7.57E-05	0.999361
1024	rest	0.000508781	0.000184734	0.000170546	0.000269867	0.998866
1025	rest	0.000235043	4.57E-05	2.72E-05	6.15E-05	0.999631
1026	rest	0.000101252	9.87E-05	2.87E-05	4.93E-05	0.999722
1027	rest	6.32E-05	3.87E-05	2.83E-05	3.62E-05	0.999833
1028	rest	0.000113231	2.77E-05	6.25E-05	2.59E-05	0.999771
1029	rest	6.69E-05	2.73E-05	1.94E-05	8.12E-05	0.999805
1030	rest	6.54E-05	2.94E-05	1.94E-05	8.44E-06	0.999877
1031	rest	8.57E-05	2.28E-05	4.80E-06	6.27E-05	0.999824
1032	rest	8.60E-05	9.53E-06	7.47E-06	7.05E-06	0.99989
1033	rest	0.000888524	0.000728542	0.000252119	0.00199742	0.996133
1034	rest	0.000906011	0.00326127	0.000850793	0.000648628	0.994333
1035	rest	0.00302972	0.0123356	0.000412492	0.00291375	0.981308
1036	rest	0.00467684	0.0186121	0.00126424	0.000845083	0.974602
1037	rest	0.0114836	0.0257728	0.000831844	0.000780165	0.961132
1038	rest	0.0113249	0.0231006	0.000386008	0.000141688	0.965047
1039	rest	0.010808	0.0114618	0.000296047	0.000139449	0.977295
1040	rest	0.00800184	0.0062485	0.000337555	0.000158716	0.985253
1041	rest	0.00169227	0.000935216	1.32E-05	3.28E-05	0.997327
1042	rest	0.000444178	9.16E-05	0.00016729	6.83E-05	0.999229
1043	rest	0.00023558	0.000161959	1.94E-05	0.000171744	0.999411
1044	rest	5.02E-05	0.000122157	3.55E-05	7.95E-05	0.999713
1045	rest	7.25E-05	6.11E-05	0.000167607	3.44E-05	0.999664
1046	rest	7.93E-06	2.15E-05	1.56E-05	9.48E-06	0.999945
1047	rest	9.11E-05	0.000164319	9.81E-05	2.03E-05	0.999626
1048	rest	0.000730219	0.000582693	0.00339859	0.000304639	0.994984
1049	rest	0.00132367	0.00043021	0.00103613	8.80E-05	0.997122
1050	rest	0.000397576	5.98E-05	2.22E-05	2.60E-05	0.999494
1051	rest	5.69E-05	0.000169485	4.91E-05	5.08E-05	0.999674
1052	rest	0.000288285	0.000197196	0.000430677	0.000417267	0.998667
1053	rest	0.000851612	0.0012149	0.000654382	0.00158544	0.995694
1054	rest	0.000763054	0.00141807	0.000589669	0.000858552	0.996371
1055	rest	0.000806067	0.0017983	0.000838406	0.000418238	0.996139
1056	rest	0.00238045	0.00243382	0.00312797	0.0031273	0.98893
1057	rest	0.00590103	0.00342163	0.00185109	0.000776956	0.988049
1058	rest	0.00731873	0.000888077	0.00155088	0.000453291	0.989789
1059	rest	0.0112208	0.000360574	0.00596697	0.00126845	0.981183
1060	rest	0.0242244	0.000462743	0.0204229	0.000984978	0.953905
1061	rest	0.0644094	0.00091185	0.00272425	0.0001508	0.931804
1062	rest	0.104138	0.00209041	0.00205221	0.000945409	0.890774
1063	rest	0.110692	0.00921098	0.00445791	0.00258486	0.873054
1064	rest	0.104993	0.0141394	0.00850239	0.00203642	0.870329
1065	rest	0.119349	0.032055	0.0035885	0.00406423	0.840943
1066	rest	0.109638	0.0369362	0.00307675	0.00016647	0.850182
1067	rest	0.0996532	0.0361119	0.00178099	0.00114579	0.861308
1068	rest	0.0514759	0.0237213	0.000244924	2.16E-05	0.924536
1069	rest	0.0168597	0.00427546	0.00028876	2.89E-05	0.978547
1070	rest	0.00780885	0.00092978	0.000105158	0.000280002	0.990876
1071	rest	0.00283971	0.000321561	0.000293321	0.000382963	0.996162
1072	rest	0.00198585	0.000363852	0.0001915	7.65E-05	0.997382
1073	rest	0.00122323	0.000326186	0.000208173	0.000102719	0.99814
1074	rest	0.0005603	0.000248587	3.87E-05	3.76E-05	0.999115
1075	rest	0.000530803	4.69E-05	9.64E-05	7.11E-05	0.999255
1076	rest	0.00136652	0.000103382	0.000173891	0.000153233	0.998203
1077	rest	0.00380536	0.000637645	0.000971016	0.000228692	0.994357
1078	rest	0.00557513	0.000451955	0.000346427	0.000179287	0.993447
1079	rest	0.00398472	0.00018038	6.31E-05	2.85E-05	0.995743
1080	rest	0.00346772	0.000195439	0.000100626	1.10E-05	0.996225
1081	rest	0.00112357	4.24E-05	8.12E-06	1.59E-05	0.99881
1082	rest	0.000356419	6.17E-05	4.31E-05	6.81E-05	0.999471
1083	rest	0.00013847	0.000135647	0.000126844	1.54E-05	0.999584
1084	rest	7.05E-05	0.000178299	2.05E-05	2.11E-05	0.99971
1085	rest	0.00027618	0.00238769	0.000831718	0.00160293	0.994901
1086	rest	0.000497657	0.0078944	0.00134993	0.00277002	0.987488
1087	rest	0.000353674	0.0366966	0.0123344	0.00169038	0.948925
1088	rest	0.00164806	0.072417	0.00803659	0.00275734	0.915141
1089	rest	0.00408904	0.102368	0.00203474	0.00267172	0.888836
1090	rest	0.00748248	0.166826	0.00123907	0.000913139	0.823539
1091	rest	0.00983964	0.164888	0.000859987	0.000138805	0.824274
1092	rest	0.0148029	0.153016	0.00180155	0.000596916	0.829783
1093	rest	0.0213882	0.121757	0.000188651	0.000101404	0.856565
1094	rest	0.023924	0.065134	0.000299041	0.00040078	0.910242
1095	rest	0.0127344	0.0140424	0.00034022	0.000217597	0.972665
1096	rest	0.00432457	0.00147336	1.65E-05	8.64E-05	0.994099
1097	rest	0.00139298	0.000162136	0.000254467	8.35E-05	0.998107
1098	rest	0.00117186	0.000172293	0.000218962	0.000317683	0.998119
1099	rest	0.000238439	0.000159611	0.000126078	5.44E-05	0.999421
1100	rest	0.000199899	8.40E-05	0.000112378	6.24E-06	0.999597
1101	rest	0.000305864	0.000106628	0.000209034	3.12E-05	0.999347
1102	rest	0.000679716	0.000599998	0.000142998	0.000578959	0.997998
1103	rest	0.000159898	0.000355442	4.58E-05	1.83E-05	0.999421
1104	rest	0.00010055	0.000133402	3.99E-05	8.36E-05	0.999643
1105	rest	0.000126186	7.32E-05	2.89E-05	5.63E-05	0.999715
1106	rest	9.71E-05	0.000136165	0.000121343	4.13E-05	0.999604
1107	rest	0.000496877	0.000165741	8.98E-05	0.000330479	0.998917
1108	rest	0.000711515	0.000193441	0.000300898	7.74E-05	0.998717
1109	rest	0.00237459	0.00012636	9.34E-05	0.000173668	0.997232
1110	rest	0.00533818	0.000127452	0.000632285	0.000202701	0.993699
1111	rest	0.00887484	0.000205833	0.000515726	0.000268232	0.990135
1112	rest	0.0111111	0.000296133	0.000410874	0.000225848	0.987956
1113	rest	0.0159804	0.00328699	0.0022025	0.00510558	0.973424
1114	rest	0.0206753	0.0157611	0.0028941	0.000903269	0.959766
1115	rest	0.0275668	0.0252548	0.0144556	0.000832383	0.93189
1116	rest	0.0616513	0.0708514	0.0829532	0.0210863	0.763458
1117	rest	0.111565	0.11401	0.152833	0.0018269	0.619765
1118	rest	0.323322	0.119021	0.00825764	0.00103741	0.548362
1119	rest	0.352936	0.111598	0.0198455	0.000933069	0.514687
1120	rest	0.385586	0.0764114	0.0201454	0.000935467	0.516922
1121	rest	0.429789	0.0513797	0.0170746	0.000459913	0.501297
1122	rest	0.507893	0.0310225	0.0211785	0.00179657	0.43811
1123	rest	0.548209	0.00754116	0.00159078	0.000503388	0.442156
1124	rest	0.552054	0.0019519	0.00679748	0.000187675	0.439009
1125	rest	0.571459	0.000773998	0.00271332	0.000426905	0.424626
1126	rest	0.609327	0.00196974	0.00137946	0.000601615	0.386723
1127	rest	0.560338	0.00137399	0.000129865	0.000104372	0.438054
1128	rest	0.406997	0.000941395	0.000695994	6.40E-05	0.591302
1129	rest	0.0424364	0.000230543	2.33E-05	1.60E-05	0.957294
1130	rest	0.0120589	0.000132232	9.19E-05	2.42E-05	0.987693
1131	rest	0.00324408	3.72E-05	6.64E-05	2.11E-05	0.996631
1132	rest	0.00180262	5.26E-05	0.00014135	3.44E-05	0.997969
1133	rest	0.000381733	2.13E-05	2.90E-05	2.33E-05	0.999545
1134	rest	0.000286557	0.000206155	0.000134101	8.41E-05	0.999289
1135	rest	0.000121633	0.00034462	7.56E-05	0.00020732	0.999251
1136	rest	5.11E-05	0.000305246	4.31E-05	1.36E-05	0.999587
1137	rest	1.50E-05	0.000161731	3.69E-05	3.11E-05	0.999755
1138	rest	8.37E-05	0.000513979	4.81E-05	9.06E-05	0.999264
1139	rest	0.000595545	0.0026994	0.001228	0.000590947	0.994886
1140	rest	0.00101218	0.00581752	0.00412222	0.000468977	0.988579
1141	rest	0.00502928	0.0128115	0.00523952	0.0035217	0.973398
1142	rest	0.0135398	0.0187643	0.00130042	0.000101594	0.966294
1143	rest	0.0143631	0.0113396	0.000641294	0.000321745	0.973334
1144	rest	0.00702287	0.00140122	0.000129008	1.71E-05	0.99143
1145	rest	0.00163296	0.00012697	5.04E-05	1.94E-05	0.99817
1146	rest	0.00114005	0.000103766	0.0001794	0.000516092	0.998061
1147	rest	0.000538227	0.000292714	1.33E-05	0.000130203	0.999026
1148	rest	0.000307007	8.95E-05	1.45E-05	9.81E-06	0.999579
1149	rest	0.000139616	6.43E-05	9.63E-05	5.13E-05	0.999649
1150	rest	0.000552312	6.05E-05	0.000127469	1.18E-05	0.999248
1151	rest	0.00150393	5.24E-05	0.000357387	1.03E-05	0.998076
1152	rest	0.00879857	0.000280864	0.0031497	0.000140279	0.987631
1153	rest	0.0201651	5.16E-05	0.000470132	0.000158252	0.979155
1154	rest	0.0283738	0.000271975	0.00241249	0.000177717	0.968764
1155	rest	0.0314062	0.000540386	0.000426638	8.50E-05	0.967542
1156	rest	0.0323687	0.00214455	0.00112286	0.000274462	0.964089
1157	rest	0.035581	0.00356274	0.000514804	0.000758146	0.959583
1158	rest	0.0176466	0.00306915	0.000180359	4.64E-05	0.979057
1159	rest	0.0140805	0.00154113	0.00016728	3.15E-05	0.98418
1160	rest	0.0125344	0.000212088	0.000635788	9.09E-05	0.986527
1161	rest	0.015908	0.000562477	0.00261084	6.88E-05	0.98085
1162	rest	0.0172695	0.000141618	0.000161172	2.84E-05	0.982399
1163	rest	0.0216767	0.000354124	0.0012442	5.96E-05	0.976665
1164	rest	0.0230166	0.000141417	0.000991571	0.00010923	0.975741
1165	rest	0.0278551	0.000465783	0.00354436	0.000636123	0.967499
1166	rest	0.0376301	0.00146454	0.00358065	0.000752194	0.956573
1167	rest	0.0373693	0.00247814	0.00504886	0.000746133	0.954358
1168	rest	0.0494776	0.00134095	0.00387975	0.000357832	0.944944
1169	rest	0.0802604	0.0011071	0.00193602	0.00232201	0.914374
1170	rest	0.114189	0.00138624	0.0018195	0.000209114	0.882396
1171	rest	0.124073	0.00242017	0.00121011	0.00110717	0.87119
1172	rest	0.124107	0.00364835	0.00220485	0.000408446	0.869631
1173	rest	0.11939	0.00201266	0.000105094	0.000398222	0.878094
1174	rest	0.0895644	0.00295506	0.000379823	0.00036475	0.906736
1175	rest	0.0469385	0.00264257	9.03E-05	9.10E-05	0.950238
1176	rest	0.0211244	0.00119355	0.00013141	0.000108101	0.977443
1177	rest	0.00416803	0.000245598	0.000164752	2.00E-05	0.995402
1178	rest	0.00187145	5.74E-05	5.41E-06	1.13E-05	0.998054
1179	rest	0.00120154	0.000155094	0.000220425	0.000207058	0.998216
1180	rest	0.00106979	0.000452972	0.000433711	0.00113906	0.996904
1181	rest	0.00135819	0.00128454	0.000372057	0.000407043	0.996578
1182	rest	0.00128659	0.0013581	0.000315304	5.44E-05	0.996986
1183	rest	0.00148049	0.00161294	0.000294322	4.26E-05	0.99657
1184	rest	9.92E-05	7.26E-05	5.19E-06	7.63E-06	0.999815
1185	rest	0.000241885	0.000234305	0.000246815	1.37E-05	0.999263
1186	rest	0.000319972	0.000133214	0.000356077	4.04E-05	0.99915
1187	rest	0.000418996	0.000159889	0.000423872	1.67E-05	0.998981
1188	rest	0.00152959	0.000416287	0.000378158	0.00017867	0.997497
1189	rest	0.00077363	0.000123259	1.49E-05	9.03E-06	0.999079
1190	rest	0.000531956	9.68E-05	4.14E-05	0.000125387	0.999204
1191	rest	0.000593733	0.000159526	6.90E-05	4.14E-05	0.999136
1192	rest	0.00014559	3.26E-05	1.11E-05	1.33E-05	0.999797
1193	rest	0.000227817	3.51E-05	0.000182361	2.82E-05	0.999527
1194	rest	0.000540583	3.24E-05	1.77E-05	0.000154008	0.999255
1195	rest	0.000225637	5.91E-05	2.56E-05	5.61E-05	0.999634
1196	rest	0.000481317	7.51E-05	7.84E-05	0.000139701	0.999225
1197	rest	4.82E-05	2.03E-05	4.73E-05	1.36E-05	0.999871
1198	rest	0.0001068	2.37E-05	1.05E-05	1.93E-05	0.99984
1199	rest	0.000157674	0.000184517	5.49E-05	1.24E-05	0.99959
1200	rest	0.000485084	0.000450157	0.000113127	0.000318538	0.998633
1201	rest	0.000687718	0.000268233	4.14E-05	1.28E-05	0.99899
1202	rest	0.00068793	0.000463244	4.88E-05	4.03E-05	0.99876
1203	rest	0.000999142	0.000301678	0.000455929	6.72E-05	0.998176
1204	rest	0.00147132	0.000396745	0.000283028	2.12E-05	0.997828
1205	rest	0.00185825	0.000186867	0.000580724	0.000114343	0.99726
1206	rest	0.00598914	0.000553283	0.000554896	0.000334392	0.992568
1207	rest	0.0112898	0.00145141	0.000655573	0.000161975	0.986441
1208	rest	0.0105608	0.00112475	0.000319787	4.91E-05	0.987946
1209	rest	0.00844035	0.000961759	6.44E-05	0.000246763	0.990287
1210	rest	0.000872817	6.06E-05	1.96E-05	5.45E-06	0.999042
1211	rest	0.000548004	0.000122209	9.09E-05	7.15E-05	0.999167
1212	rest	0.000334659	9.86E-05	0.000235657	0.000105027	0.999226
1213	rest	0.000192069	0.000245667	0.000510341	1.62E-05	0.999036
1214	rest	0.00103554	0.000408035	0.000971922	2.72E-05	0.997557
1215	rest	0.00170802	0.000124877	0.000462486	3.43E-05	0.99767
1216	rest	0.000445008	6.69E-05	5.29E-05	0.000128566	0.999307
1217	rest	0.000455737	8.41E-05	0.00104199	0.000102106	0.998316
1218	rest	0.000714867	0.000295258	0.000213681	1.36E-05	0.998763
1219	rest	0.000406793	0.000144392	2.36E-05	3.30E-06	0.999422
1220	rest	0.000334808	0.000118307	5.06E-05	1.40E-05	0.999482
1221	rest	0.000768875	0.000175126	0.000267736	4.19E-05	0.998746
1222	rest	0.000941347	6.49E-05	8.38E-05	7.93E-05	0.998831
1223	rest	0.00059005	1.53E-05	1.30E-05	1.16E-05	0.99937
1224	rest	0.000865448	8.69E-05	0.00021047	1.44E-05	0.998823
1225	rest	0.000591912	6.05E-05	5.05E-05	6.08E-05	0.999236
1226	rest	0.000762382	3.09E-05	3.54E-05	1.26E-05	0.999159
1227	rest	0.00194211	0.000174695	0.000235085	2.36E-05	0.997624
1228	rest	0.0022575	4.28E-05	4.20E-05	1.21E-05	0.997646
1229	rest	0.00191984	0.000132926	0.000359062	6.93E-06	0.997581
1230	rest	0.00266107	0.00056555	0.000294345	0.000578935	0.9959
1231	rest	0.00509499	0.00439912	0.00130251	0.00119565	0.988008
1232	rest	0.00554589	0.00631381	0.00109077	0.000155535	0.986894
1233	rest	0.00309158	0.00141882	0.000560979	2.30E-05	0.994906
1234	rest	0.00126199	0.000478977	0.000223045	1.07E-05	0.998025
1235	rest	0.000971143	8.29E-05	0.0001287	0.000254936	0.998562
1236	rest	0.000841167	5.97E-05	8.95E-05	1.11E-05	0.998999
1237	rest	0.000658445	0.000111688	0.000145185	4.59E-05	0.999039
1238	rest	0.000554265	0.000295724	0.000276812	0.000134287	0.998739
1239	rest	0.00483246	0.00372184	0.00212674	0.00061169	0.988707
1240	rest	0.00598299	0.00582268	0.000908645	8.43E-05	0.987201
1241	rest	0.00457673	0.00414599	0.000168826	2.86E-05	0.99108
1242	rest	0.00516955	0.00370179	0.000387991	5.05E-05	0.99069
1243	rest	0.00620816	0.00460696	0.000414685	0.000623913	0.988146
1244	rest	0.00591232	0.00887956	0.000816151	0.000306167	0.984086
1245	rest	0.00590744	0.00980692	0.000483919	6.23E-05	0.983739
1246	rest	0.00618331	0.00982749	0.000321047	3.81E-05	0.98363
1247	rest	0.00793223	0.00900364	0.00054878	0.000407573	0.982108
1248	rest	0.0025051	0.00072571	0.000100518	1.56E-05	0.996653
1249	rest	0.000513774	8.25E-05	1.61E-05	2.08E-05	0.999367
1250	rest	0.000208759	8.88E-06	9.91E-06	3.55E-06	0.999769
1251	rest	8.65E-05	1.04E-05	7.11E-05	1.85E-06	0.99983
1252	rest	0.000680619	5.11E-05	0.000231653	0.000193071	0.998844
1253	rest	0.000948922	0.000192798	0.000193702	6.25E-05	0.998602
1254	rest	0.00145987	0.000456035	0.000406526	2.37E-05	0.997654
1255	rest	0.000245212	5.93E-05	1.58E-05	7.99E-06	0.999672
1256	rest	0.000271933	0.000637845	0.000259431	1.16E-05	0.998819
1257	rest	0.000354967	0.000347485	5.43E-05	2.75E-05	0.999216
1258	rest	0.000271657	0.000131688	4.51E-05	8.20E-06	0.999543
1259	rest	0.000612094	0.000111657	7.92E-05	5.28E-05	0.999144
1260	rest	0.000870821	0.000170984	1.37E-05	8.48E-05	0.99886
1261	rest	0.00092687	8.54E-05	0.000169349	6.42E-05	0.998754
1262	rest	0.000936591	0.000215214	5.01E-05	2.79E-05	0.99877
1263	rest	0.000121626	4.98E-05	6.23E-05	2.31E-06	0.999764
1264	rest	0.000596026	9.80E-05	0.00027978	3.27E-05	0.998993
1265	rest	0.00214748	0.000136901	0.000292497	3.25E-05	0.997391
1266	rest	0.00196616	0.000376607	0.000389221	0.000122209	0.997146
1267	rest	0.00323024	0.00128609	0.000823538	8.58E-05	0.994574
1268	rest	0.00335079	0.00311475	0.000846542	0.000403492	0.992284
1269	rest	0.000824334	0.00109306	0.00020549	8.80E-06	0.997868
1270	rest	0.000248254	0.000208806	3.96E-05	7.35E-05	0.99943
1271	rest	0.000631033	5.40E-05	0.000121062	8.36E-06	0.999186
1272	rest	3.46E-05	1.10E-05	7.50E-06	4.58E-06	0.999942
1273	rest	5.33E-05	1.94E-05	1.10E-05	0.00011942	0.999797
1274	rest	0.00017897	3.25E-05	1.49E-05	7.63E-06	0.999766
1275	rest	0.000179772	4.58E-05	6.69E-05	1.62E-05	0.999691
1276	rest	0.000847538	0.000324813	0.00113	2.21E-05	0.997676
1277	rest	0.00422491	0.00184539	0.00156434	0.000438763	0.991927
1278	rest	0.0097024	0.0048557	0.00183751	0.000253278	0.983351
1279	rest	0.0102868	0.00387942	0.000205887	6.45E-05	0.985563
1280	rest	0.00631762	0.00129126	0.000257256	2.86E-05	0.992105
1281	rest	0.0039562	0.000411918	4.44E-05	0.000127148	0.99546
1282	rest	0.000656342	0.000144737	2.97E-05	4.79E-05	0.999121
1283	rest	0.000803138	0.000665204	0.000201605	0.000105082	0.998225
1284	rest	0.00159415	0.00081279	0.000413327	6.94E-05	0.99711
1285	rest	0.0038838	0.00264332	0.000320463	3.99E-05	0.993112
1286	rest	0.00187339	0.000731818	0.00011293	2.81E-05	0.997254
1287	rest	0.000728211	0.000297958	6.19E-05	8.96E-05	0.998822
1288	rest	0.000159496	4.67E-05	1.65E-05	1.31E-05	0.999764
1289	rest	0.000328606	8.70E-05	0.000177124	5.73E-05	0.99935
1290	rest	0.00126552	0.00041925	0.000330105	0.000550299	0.997435
1291	rest	0.00374641	0.00164174	0.000899599	0.00232749	0.991385
1292	rest	0.00832096	0.00828641	0.00702109	0.00135852	0.975013
1293	rest	0.0178315	0.0153029	0.00693499	0.000387536	0.959543
1294	rest	0.0239283	0.014095	0.000639722	0.00436931	0.956968
1295	rest	0.0205421	0.0187419	0.000224846	0.000243423	0.960248
1296	rest	0.0167089	0.0125579	9.35E-05	0.000187898	0.970452
1297	rest	0.00922426	0.00853453	0.000585466	2.28E-05	0.981633
1298	rest	0.00301994	0.00303997	0.000522113	1.85E-05	0.993399
1299	rest	0.00081758	0.000411648	0.000340667	1.08E-05	0.998419
1300	rest	0.00013372	2.06E-05	3.30E-05	3.82E-06	0.999809
1301	rest	0.000449648	8.00E-05	5.48E-05	1.53E-05	0.9994
1302	rest	0.000827597	0.000463529	0.000102911	0.000213045	0.998393
1303	rest	0.000345173	3.28E-05	2.05E-05	8.98E-06	0.999593
1304	rest	0.000210975	4.99E-05	3.98E-06	7.77E-06	0.999727
1305	rest	0.00028886	1.73E-05	8.07E-05	0.000302253	0.999311
1306	rest	0.000392773	8.31E-05	0.000146767	2.29E-05	0.999354
1307	rest	0.000856933	9.16E-05	0.000290836	0.000171262	0.998589
1308	rest	0.00204551	0.000205235	0.000382257	5.12E-05	0.997316
1309	rest	0.0031246	0.000662225	0.00160072	0.000400645	0.994212
1310	rest	0.00269432	0.00100335	0.000532307	2.62E-05	0.995744
1311	rest	0.00392922	0.000450226	0.0018227	1.84E-05	0.993779
1312	rest	0.0038477	0.000311012	0.000159302	0.000152901	0.995529
1313	rest	0.00175974	0.000137178	9.14E-05	4.76E-06	0.998007
1314	rest	0.00255662	0.000269991	0.000181213	9.15E-05	0.996901
1315	rest	0.00148503	0.000183191	0.000112737	2.00E-05	0.998199
1316	rest	0.00243666	0.000325556	0.000192012	4.01E-05	0.997006
1317	rest	0.00458503	0.000356231	0.000356566	3.32E-05	0.994669
