num_scan	state	face	maze	prep_face	pre_maze	rest
819	rest	0.000989632	0.00011888	0.000127028	0.000173719	0.998591
820	rest	0.000412327	9.11E-05	3.98E-05	1.93E-05	0.999437
821	rest	0.000465226	5.77E-05	2.13E-05	8.20E-06	0.999448
822	rest	0.000500069	0.000123205	4.65E-05	2.38E-05	0.999306
823	rest	5.04E-05	1.84E-05	1.26E-05	1.22E-05	0.999906
824	rest	8.11E-05	8.04E-05	0.000145132	0.00010233	0.999591
825	rest	0.000431289	0.00038818	0.000735574	0.00137851	0.997066
826	rest	0.000258963	0.000498885	0.000535282	0.000104513	0.998602
827	rest	0.000771359	0.000478653	0.000156215	6.98E-05	0.998524
828	rest	0.000504337	0.000124237	3.55E-05	5.53E-06	0.99933
829	rest	4.72E-05	4.16E-06	2.74E-05	3.41E-06	0.999918
830	rest	3.25E-05	5.67E-06	1.38E-05	1.18E-05	0.999936
831	rest	7.45E-05	2.21E-05	7.20E-05	1.06E-05	0.999821
832	rest	0.000155953	3.12E-05	0.00014621	0.000300013	0.999367
833	rest	0.000150766	0.000288696	0.000198053	8.19E-05	0.999281
834	rest	0.000756518	0.000903353	0.000955072	7.19E-05	0.997313
835	rest	0.00245842	0.000407099	0.000273245	0.000301434	0.99656
836	rest	0.00619016	0.000703366	0.0016503	0.000294501	0.991162
837	rest	0.00795392	0.000501971	0.000157624	0.000215482	0.991171
838	rest	0.00529928	0.00024368	2.91E-05	1.23E-05	0.994416
839	rest	0.0055046	0.000393956	0.000324468	5.91E-05	0.993718
840	rest	0.00548217	0.000428597	0.000789828	0.000225744	0.993074
841	rest	0.00277012	3.04E-05	0.000114695	7.84E-06	0.997077
842	rest	0.00182493	3.71E-05	9.39E-06	4.13E-06	0.998124
843	rest	0.000415391	2.63E-05	1.57E-05	3.42E-05	0.999508
844	rest	9.85E-05	1.87E-05	2.41E-06	2.82E-06	0.999878
845	rest	0.000373525	0.000261739	0.000170652	0.000105134	0.999089
846	rest	0.000303363	0.000238095	7.64E-05	2.64E-05	0.999356
847	rest	0.000501482	6.61E-05	0.000112897	8.81E-05	0.999231
848	rest	0.000171643	7.73E-05	4.34E-05	6.54E-05	0.999642
849	rest	0.000164289	0.000271113	8.04E-05	9.21E-05	0.999392
850	rest	6.53E-05	0.00011447	2.08E-05	1.74E-05	0.999782
851	rest	0.00016144	0.000240394	2.38E-05	4.04E-05	0.999534
852	rest	3.61E-05	1.58E-05	2.07E-06	3.54E-06	0.999942
853	rest	4.33E-05	1.67E-06	1.46E-06	6.09E-06	0.999947
854	rest	0.000483544	5.89E-05	1.61E-05	1.06E-05	0.999431
855	rest	0.000673925	0.000144022	0.000147023	0.000421918	0.998613
856	rest	0.000132193	5.42E-05	3.56E-06	1.69E-06	0.999808
857	rest	0.000100542	2.48E-05	2.42E-05	6.96E-06	0.999843
858	rest	0.000481723	2.78E-05	0.000144337	9.00E-05	0.999256
859	rest	0.000894703	0.00054661	0.000363777	7.61E-05	0.998119
860	rest	0.000212891	4.99E-05	9.59E-06	2.54E-06	0.999725
861	rest	0.000234803	8.10E-05	3.33E-05	3.41E-05	0.999617
862	rest	0.000160429	0.000113232	5.05E-05	8.15E-06	0.999668
863	rest	0.000175311	3.37E-05	3.06E-05	3.81E-05	0.999722
864	rest	0.000129524	5.30E-05	2.55E-05	3.49E-05	0.999757
865	rest	4.47E-05	8.63E-05	7.81E-06	8.46E-05	0.999777
866	rest	9.92E-05	0.000249235	0.000257456	9.80E-06	0.999384
867	rest	0.000107654	6.14E-05	1.39E-05	3.37E-05	0.999783
868	rest	0.000124668	6.60E-05	0.000216742	0.000103494	0.999489
869	rest	6.38E-05	1.13E-05	1.36E-05	4.39E-05	0.999867
870	rest	0.000108256	6.09E-05	0.000322731	5.98E-05	0.999448
871	rest	0.000178521	1.69E-05	0.000135908	6.50E-05	0.999604
872	rest	0.000580056	8.45E-05	8.84E-05	2.31E-05	0.999224
873	rest	0.0010939	0.00033797	8.27E-05	0.000127238	0.998358
874	rest	0.000370348	0.000117844	4.65E-05	0.000108228	0.999357
875	rest	0.000412649	0.000112099	0.000116728	8.97E-05	0.999269
876	rest	0.000765087	8.57E-05	0.000307181	6.45E-05	0.998777
877	rest	0.000556727	0.00025734	0.000111285	3.83E-06	0.999071
878	rest	8.92E-05	3.77E-05	1.70E-05	9.08E-05	0.999765
879	rest	0.000105491	2.05E-05	0.000141447	2.50E-05	0.999708
880	rest	0.00125031	4.17E-05	0.00473101	0.000598795	0.993378
881	rest	0.014171	0.000527319	0.0532671	0.00581759	0.926217
882	rest	0.0681625	0.00269743	0.0349968	0.0146485	0.879495
883	rest	0.126681	0.00579387	0.00136742	0.000299683	0.865858
884	rest	0.120741	0.00274514	0.000151292	5.84E-05	0.876304
885	rest	0.118342	0.00314524	0.00171975	7.90E-05	0.876714
886	rest	0.058868	0.00277277	0.000202777	1.72E-05	0.938139
887	rest	0.0165423	0.000723592	6.05E-05	7.08E-06	0.982667
888	rest	0.00166871	0.000149797	8.84E-05	1.87E-05	0.998074
889	rest	0.000515181	2.58E-05	4.96E-05	3.31E-05	0.999376
890	rest	9.87E-05	2.04E-05	1.41E-05	1.49E-05	0.999852
891	rest	7.65E-06	9.10E-06	7.38E-06	4.97E-06	0.999971
892	rest	2.98E-05	2.68E-05	5.40E-05	0.000112165	0.999777
893	rest	6.17E-06	1.11E-05	6.54E-06	4.43E-06	0.999972
894	rest	3.15E-05	5.12E-05	3.13E-05	1.43E-05	0.999872
895	rest	4.36E-06	1.60E-05	8.10E-06	3.03E-06	0.999968
896	rest	5.95E-05	1.95E-05	6.92E-05	4.06E-05	0.999811
897	rest	0.000799083	0.000247165	0.00314777	5.90E-05	0.995747
898	rest	0.00305415	0.000172051	0.000593073	3.87E-05	0.996142
899	rest	0.00148941	0.000233657	8.13E-05	2.46E-05	0.998171
900	rest	0.000298197	2.83E-05	2.34E-05	8.16E-06	0.999642
901	rest	2.60E-05	1.03E-05	5.13E-06	9.16E-06	0.999949
902	rest	9.65E-06	2.10E-06	1.33E-06	2.19E-06	0.999985
903	rest	0.000167229	3.61E-05	5.29E-05	5.34E-06	0.999738
904	rest	6.17E-05	2.84E-05	2.91E-05	8.49E-06	0.999872
905	rest	0.000310092	3.73E-05	5.61E-05	1.77E-05	0.999579
906	rest	0.00254391	0.000542415	0.00145819	0.00630923	0.989146
907	rest	0.00743686	0.00957597	0.00189815	0.00673108	0.974358
908	rest	0.00743123	0.0150167	0.00203008	0.00010574	0.975416
909	rest	0.0107717	0.0155412	0.00103669	0.000517652	0.972133
910	rest	0.0137623	0.0097614	0.00115957	0.000314298	0.975002
911	rest	0.0051151	0.000791545	3.38E-05	3.34E-05	0.994026
912	rest	0.00290272	0.000117212	4.33E-05	0.000118069	0.996819
913	rest	0.00122198	3.58E-05	2.25E-05	2.18E-06	0.998718
914	rest	0.000336188	6.47E-05	3.16E-05	1.06E-05	0.999557
915	rest	1.59E-05	2.52E-06	1.42E-06	1.47E-06	0.999979
916	rest	0.000144034	3.73E-05	3.97E-05	9.70E-06	0.999769
917	rest	0.00120447	0.000369714	0.00115282	0.000348091	0.996925
918	rest	0.0010336	0.000344843	5.30E-05	6.04E-05	0.998508
919	rest	0.00127804	0.000665441	0.000226758	0.000158829	0.997671
920	rest	0.000663315	6.32E-05	0.000115378	0.000141997	0.999016
921	rest	0.000468866	0.000100742	3.06E-05	2.50E-05	0.999375
922	rest	0.000167305	9.55E-06	5.36E-05	5.11E-05	0.999718
923	rest	6.32E-05	2.61E-05	8.66E-06	2.78E-05	0.999874
924	rest	8.38E-05	2.52E-05	0.000139137	1.72E-05	0.999735
925	rest	2.57E-05	1.85E-05	7.41E-05	9.04E-06	0.999873
926	rest	1.02E-05	9.51E-06	6.67E-06	2.08E-06	0.999972
927	rest	8.37E-07	9.79E-07	1.04E-06	3.29E-07	0.999997
928	rest	3.17E-05	9.93E-06	7.19E-05	3.47E-05	0.999852
929	rest	3.31E-05	2.33E-05	2.23E-05	6.39E-06	0.999915
930	rest	0.000129581	3.70E-05	0.000231817	1.73E-05	0.999584
931	rest	0.000203756	2.57E-05	0.000112493	1.79E-05	0.99964
932	rest	8.58E-05	3.11E-05	2.11E-05	1.77E-05	0.999844
933	rest	4.85E-05	2.96E-05	3.72E-05	1.35E-05	0.999871
934	rest	3.70E-05	2.56E-05	1.86E-05	1.43E-05	0.999905
935	rest	2.62E-05	1.59E-05	6.19E-06	5.65E-06	0.999946
936	rest	0.000202645	7.31E-05	8.08E-05	7.88E-05	0.999565
937	rest	0.000633787	0.000225127	0.000169708	9.95E-05	0.998872
938	rest	0.000894886	0.000436496	4.88E-05	0.000310185	0.99831
939	rest	0.00257664	0.00127692	4.84E-05	2.26E-05	0.996075
940	rest	0.000879011	6.13E-05	2.38E-05	1.61E-05	0.99902
941	rest	0.000645135	9.84E-05	8.18E-05	4.53E-05	0.999129
942	rest	0.000437538	4.55E-05	3.78E-05	0.000243617	0.999236
943	rest	0.000251897	0.000121723	8.18E-06	1.77E-05	0.999601
944	rest	4.12E-05	1.80E-05	3.83E-06	8.80E-06	0.999928
945	rest	0.000298428	7.08E-05	8.88E-05	4.37E-05	0.999498
946	rest	0.00132387	0.000220392	0.000197655	0.00105447	0.997204
947	rest	0.000948253	0.000566437	0.000289548	0.00032623	0.99787
948	rest	0.000824547	0.00101777	4.74E-05	2.15E-05	0.998089
949	rest	0.00107233	0.000730182	0.000157784	3.29E-05	0.998007
950	rest	0.000536115	4.74E-05	3.22E-05	8.74E-06	0.999375
951	rest	0.000665596	0.000177195	0.000104261	1.99E-05	0.999033
952	rest	0.000100741	1.36E-05	1.21E-05	2.02E-05	0.999853
953	rest	0.000159117	2.54E-05	1.85E-05	3.25E-05	0.999765
954	rest	4.83E-06	9.83E-06	3.02E-05	2.15E-06	0.999953
955	rest	0.000185456	0.00019737	0.00059723	5.13E-05	0.998969
956	rest	0.000333115	4.25E-05	3.87E-05	9.45E-06	0.999576
957	rest	0.000521755	0.000230739	0.00071043	6.13E-05	0.998476
958	rest	0.000309823	0.000101368	0.000137143	4.52E-05	0.999406
959	rest	0.0001466	9.06E-05	7.03E-05	3.02E-05	0.999662
960	rest	0.000151341	5.27E-05	7.84E-05	3.53E-05	0.999682
961	rest	9.96E-05	2.68E-05	4.28E-05	2.35E-05	0.999807
962	rest	0.000311853	7.57E-05	0.000132376	0.000164536	0.999315
963	rest	0.000197984	5.97E-05	7.79E-05	3.50E-05	0.999629
964	rest	0.000123655	3.06E-05	8.44E-06	5.51E-06	0.999832
965	rest	2.21E-05	3.16E-06	1.56E-05	6.07E-06	0.999953
966	rest	0.000186691	7.79E-05	2.26E-05	4.96E-05	0.999663
967	rest	0.000107873	3.26E-05	1.16E-05	1.06E-05	0.999837
968	rest	0.000151894	5.94E-05	0.000143048	1.37E-05	0.999632
969	rest	0.00035925	3.78E-05	1.43E-05	2.84E-05	0.99956
970	rest	5.43E-05	1.16E-05	3.30E-06	6.66E-06	0.999924
971	rest	7.28E-05	2.76E-05	3.10E-05	1.61E-05	0.999853
972	rest	0.000119194	7.47E-05	4.64E-05	2.54E-05	0.999734
973	rest	0.000270064	0.000332343	2.87E-05	9.48E-06	0.999359
974	rest	0.000282959	4.17E-05	5.31E-05	6.70E-05	0.999555
975	rest	1.85E-05	5.37E-06	4.84E-06	5.55E-05	0.999916
976	rest	1.91E-05	9.21E-06	4.89E-06	5.12E-06	0.999962
977	rest	1.02E-05	1.91E-05	4.76E-05	7.35E-06	0.999916
978	rest	2.95E-05	3.15E-05	6.28E-05	1.43E-05	0.999862
979	rest	1.16E-05	6.17E-06	6.26E-06	1.14E-05	0.999965
980	rest	2.92E-05	1.27E-05	0.000104281	1.59E-05	0.999838
981	rest	2.17E-05	1.30E-05	1.65E-05	7.36E-06	0.999941
982	rest	0.000244294	2.55E-05	0.000134741	1.72E-05	0.999578
983	rest	0.000182315	7.86E-06	3.53E-05	6.48E-06	0.999768
984	rest	0.00138338	0.000115474	0.000948546	0.000383387	0.997169
985	rest	0.000868959	0.000258593	0.00016068	7.52E-05	0.998637
986	rest	9.33E-05	2.11E-05	1.24E-05	3.26E-05	0.999841
987	rest	0.000110092	4.32E-05	0.000110048	0.000224427	0.999512
988	rest	0.000439723	0.00023137	0.000133919	9.40E-05	0.999101
989	rest	9.35E-05	0.00013603	3.71E-05	1.04E-05	0.999723
990	rest	4.54E-05	1.62E-05	3.99E-05	1.75E-05	0.999881
991	rest	3.62E-05	3.60E-05	1.96E-05	7.25E-06	0.999901
992	rest	1.10E-05	1.03E-05	1.24E-05	4.59E-06	0.999962
993	rest	2.53E-05	1.53E-05	2.56E-05	2.40E-05	0.99991
994	rest	5.37E-06	4.13E-06	2.72E-05	3.68E-06	0.99996
995	rest	1.20E-05	1.80E-05	8.81E-06	1.56E-05	0.999946
996	rest	1.15E-05	2.12E-05	8.05E-05	9.57E-06	0.999877
997	rest	4.87E-05	5.76E-05	8.42E-05	3.22E-05	0.999777
998	rest	3.11E-05	5.70E-05	2.84E-05	2.65E-05	0.999857
999	rest	0.000235865	0.000174318	0.000292128	0.000123512	0.999174
1000	rest	0.000171933	1.84E-05	4.85E-05	5.71E-06	0.999755
1001	rest	2.47E-05	2.69E-05	0.000389934	2.29E-06	0.999556
1002	rest	3.66E-05	2.04E-05	8.54E-06	2.11E-05	0.999913
1003	rest	1.58E-05	5.60E-06	5.15E-06	1.74E-05	0.999956
1004	rest	7.03E-06	3.31E-06	2.81E-06	6.81E-06	0.99998
1005	rest	0.000128472	3.76E-05	5.89E-05	0.000133123	0.999642
1006	rest	1.12E-05	1.14E-05	3.98E-06	9.99E-06	0.999963
1007	rest	0.000163361	8.14E-05	0.000101776	3.89E-05	0.999615
1008	rest	0.000277639	0.000132292	8.54E-05	6.92E-05	0.999435
1009	rest	0.000303226	0.000384988	0.000325391	0.000574198	0.998412
1010	rest	0.000475389	0.000270197	0.000100553	0.000105048	0.999049
1011	rest	0.000145457	7.14E-05	7.25E-06	7.83E-06	0.999768
1012	rest	7.83E-05	5.99E-05	1.25E-05	1.25E-05	0.999837
1013	rest	9.47E-05	1.91E-05	1.32E-05	1.07E-05	0.999862
1014	rest	6.50E-05	7.34E-06	1.11E-05	1.94E-06	0.999915
1015	rest	1.14E-05	7.52E-06	2.01E-05	1.14E-05	0.99995
1016	rest	4.35E-05	5.99E-06	1.01E-05	1.16E-05	0.999929
1017	rest	0.000130813	9.58E-06	1.36E-05	9.43E-06	0.999837
1018	rest	0.000154198	0.000166125	0.000131272	2.15E-05	0.999527
1019	rest	0.000737728	0.000325887	0.000329552	8.31E-05	0.998524
1020	rest	0.00061518	0.000628149	0.00139901	0.00069811	0.99666
1021	rest	0.000209352	0.000286562	2.54E-05	9.98E-06	0.999469
1022	rest	3.72E-05	2.13E-05	1.08E-05	7.08E-06	0.999924
1023	rest	5.65E-05	9.65E-05	4.81E-05	0.000123344	0.999676
1024	rest	4.28E-05	5.08E-05	6.47E-05	8.51E-05	0.999757
1025	rest	0.000319728	0.000166941	0.000142197	0.000252977	0.999118
1026	rest	0.000367693	0.000170919	0.000153433	1.51E-05	0.999293
1027	rest	0.000929256	0.00023266	5.20E-05	6.02E-05	0.998726
1028	rest	0.000145735	0.000143449	0.000120047	2.94E-05	0.999561
1029	rest	8.39E-05	2.72E-05	2.53E-05	3.07E-05	0.999833
1030	rest	2.90E-05	1.01E-05	3.34E-05	6.95E-06	0.99992
1031	rest	0.000201231	4.81E-05	0.000337768	8.23E-05	0.999331
1032	rest	0.000116102	3.17E-05	9.13E-05	0.000159663	0.999601
1033	rest	9.43E-05	6.90E-05	0.000117387	2.02E-05	0.999699
1034	rest	0.00013311	0.000107294	0.000220367	0.000137529	0.999402
1035	rest	2.10E-05	6.36E-05	0.000149816	1.79E-05	0.999748
1036	rest	8.07E-05	5.35E-05	0.000409968	3.75E-05	0.999418
1037	rest	0.00273182	0.000970346	0.00317247	0.00010911	0.993016
1038	rest	0.0181122	0.00114898	0.0266983	0.000615266	0.953425
1039	rest	0.0794351	0.00141669	0.0137817	0.000834979	0.904532
1040	rest	0.121693	0.00238838	0.000586863	0.000298891	0.875033
1041	rest	0.116677	0.00209418	0.000448108	1.76E-05	0.880763
1042	rest	0.0885627	0.000693183	0.000577635	0.000250484	0.909916
1043	rest	0.0441895	0.00046153	6.72E-05	9.73E-05	0.955184
1044	rest	0.0047809	0.000101923	0.000109573	1.46E-05	0.994993
1045	rest	0.000988209	2.29E-05	1.60E-05	9.76E-06	0.998963
1046	rest	0.000238704	4.19E-05	0.00010398	5.64E-05	0.999559
1047	rest	0.00169562	0.000210738	0.000313997	0.000829818	0.99695
1048	rest	0.00117211	0.000521387	8.50E-05	9.63E-05	0.998125
1049	rest	0.000135773	5.69E-05	1.07E-05	9.66E-05	0.9997
1050	rest	5.12E-05	2.95E-05	2.14E-05	3.24E-05	0.999866
1051	rest	6.40E-05	2.68E-05	1.77E-05	1.12E-05	0.99988
1052	rest	4.39E-05	1.49E-05	3.74E-06	2.99E-05	0.999908
1053	rest	1.53E-05	1.30E-05	1.13E-05	7.04E-06	0.999953
1054	rest	4.12E-05	1.58E-05	4.08E-05	2.61E-05	0.999876
1055	rest	4.99E-05	4.67E-05	0.000486358	0.000122824	0.999294
1056	rest	2.79E-05	1.13E-05	1.12E-05	2.22E-05	0.999927
1057	rest	6.50E-06	6.77E-06	3.67E-06	1.31E-06	0.999982
1058	rest	1.27E-05	1.16E-05	2.72E-05	7.10E-06	0.999941
1059	rest	5.80E-06	7.49E-06	3.59E-06	1.69E-05	0.999966
1060	rest	0.00013256	0.000200788	9.56E-05	0.000231286	0.99934
1061	rest	6.57E-05	0.00010473	3.07E-05	1.49E-05	0.999784
1062	rest	4.57E-05	4.91E-05	9.66E-05	9.29E-06	0.999799
1063	rest	9.19E-05	5.77E-05	8.74E-05	7.56E-06	0.999755
1064	rest	9.50E-05	4.51E-05	1.50E-05	1.63E-05	0.999828
1065	rest	4.36E-05	1.40E-05	3.19E-05	5.11E-05	0.999859
1066	rest	0.000273402	0.000108719	0.00016277	6.27E-05	0.999392
1067	rest	0.000359579	6.82E-05	0.000193938	1.76E-05	0.999361
1068	rest	0.000180868	0.00014846	0.000406378	1.16E-05	0.999253
1069	rest	0.000388658	0.000167284	8.06E-05	2.16E-05	0.999342
1070	rest	0.000184075	4.55E-05	5.08E-05	1.76E-05	0.999702
1071	rest	0.000107893	9.00E-05	5.74E-05	8.67E-06	0.999736
1072	rest	5.83E-05	6.92E-05	9.80E-06	2.95E-06	0.99986
1073	rest	0.000182292	9.40E-05	5.53E-05	1.74E-05	0.999651
1074	rest	0.000142049	6.21E-05	9.62E-05	5.03E-05	0.999649
1075	rest	8.04E-05	1.93E-05	9.77E-06	2.70E-05	0.999863
1076	rest	1.74E-05	1.41E-05	2.44E-05	7.65E-06	0.999936
1077	rest	6.78E-05	7.66E-05	0.000226593	0.000161554	0.999467
1078	rest	3.29E-05	3.84E-05	4.42E-05	1.68E-05	0.999868
1079	rest	7.98E-05	0.000118014	9.19E-05	2.91E-05	0.999681
1080	rest	0.000173642	0.000112023	0.000168121	5.78E-05	0.999488
1081	rest	0.000404229	0.000146445	0.000139916	8.72E-06	0.999301
1082	rest	0.000406948	8.73E-05	0.000242661	7.28E-05	0.99919
1083	rest	0.00033464	7.29E-05	0.000299272	3.06E-05	0.999263
1084	rest	0.000706086	4.23E-05	4.62E-05	1.75E-05	0.999188
1085	rest	0.000851985	0.000137121	0.000935515	0.000103836	0.997972
1086	rest	0.000874647	0.000237527	0.000392813	5.68E-05	0.998438
1087	rest	0.000634578	0.000367516	0.00142628	4.27E-05	0.997529
1088	rest	0.000329563	0.000350567	0.000148716	1.27E-05	0.999158
1089	rest	0.000222241	3.47E-05	4.88E-05	1.44E-05	0.99968
1090	rest	0.000233477	0.000106044	0.00047838	0.000445908	0.998736
1091	rest	0.000716305	0.000632296	0.00021304	0.000107381	0.998331
1092	rest	0.00125407	0.000489369	7.10E-05	5.09E-05	0.998135
1093	rest	7.28E-05	1.41E-05	5.39E-06	1.25E-05	0.999895
1094	rest	1.46E-05	2.02E-05	1.94E-05	3.06E-06	0.999943
1095	rest	1.93E-05	2.03E-05	5.00E-05	5.01E-05	0.99986
1096	rest	3.38E-05	7.19E-05	0.000154333	0.000132062	0.999608
1097	rest	2.81E-05	2.39E-05	2.48E-05	2.46E-05	0.999899
1098	rest	1.69E-06	1.01E-06	5.70E-07	2.64E-06	0.999994
1099	rest	7.78E-06	1.45E-05	1.83E-05	2.07E-05	0.999939
1100	rest	5.88E-05	3.26E-05	5.34E-05	2.36E-05	0.999832
1101	rest	5.89E-06	4.23E-06	1.44E-05	2.28E-06	0.999973
1102	rest	2.56E-05	1.42E-05	3.34E-05	4.07E-05	0.999886
1103	rest	0.000505744	0.000418583	0.000667164	0.00019473	0.998214
1104	rest	0.00071252	0.00222121	0.000515367	0.000623918	0.995927
1105	rest	0.00147894	0.00779795	0.00249073	0.00207196	0.98616
1106	rest	0.00373535	0.0126439	0.000602145	0.000198505	0.98282
1107	rest	0.00668636	0.0158549	0.00048351	0.00065706	0.976318
1108	rest	0.00780818	0.00975866	0.000563067	7.30E-05	0.981797
1109	rest	0.00758405	0.00240167	5.27E-05	2.45E-05	0.989937
1110	rest	0.00622403	0.000447284	0.000142145	0.000124946	0.993062
1111	rest	0.00204197	0.000112943	0.000119421	2.92E-05	0.997696
1112	rest	0.000520237	3.65E-05	9.55E-06	7.67E-06	0.999426
1113	rest	8.48E-05	3.07E-06	9.72E-06	3.62E-06	0.999899
1114	rest	0.000134859	8.31E-06	3.00E-05	5.65E-05	0.99977
1115	rest	0.000101586	3.63E-05	7.92E-05	4.79E-05	0.999735
1116	rest	0.000102998	6.84E-05	0.000102416	1.35E-05	0.999713
1117	rest	5.99E-05	9.78E-05	0.000336187	8.59E-05	0.99942
1118	rest	5.58E-05	5.04E-05	4.62E-05	2.92E-05	0.999818
1119	rest	5.93E-05	0.000139943	0.000199554	6.30E-05	0.999538
1120	rest	7.17E-05	2.64E-05	2.46E-06	7.57E-06	0.999892
1121	rest	8.80E-05	3.06E-05	1.89E-05	1.24E-05	0.99985
1122	rest	3.93E-05	3.48E-05	6.45E-05	1.62E-05	0.999845
1123	rest	2.04E-05	1.80E-05	1.88E-05	6.99E-06	0.999936
1124	rest	8.45E-06	8.03E-06	5.31E-06	1.38E-05	0.999964
1125	rest	8.49E-06	1.35E-05	1.15E-05	2.39E-05	0.999943
1126	rest	1.01E-05	3.34E-05	1.25E-05	1.93E-05	0.999925
1127	rest	8.96E-06	8.16E-06	1.06E-05	5.99E-06	0.999966
1128	rest	1.19E-05	3.96E-05	1.66E-05	3.06E-05	0.999901
1129	rest	7.35E-05	0.000193202	3.72E-05	7.79E-05	0.999618
1130	rest	1.53E-05	1.11E-05	8.43E-06	3.09E-05	0.999934
1131	rest	3.80E-05	1.12E-05	1.18E-05	1.62E-05	0.999923
1132	rest	7.18E-05	4.42E-05	0.000201947	0.000125199	0.999557
1133	rest	0.000311255	0.000242483	0.000396081	9.45E-05	0.998956
1134	rest	0.000868773	0.00021813	0.0002859	7.25E-05	0.998555
1135	rest	0.0008642	0.000179323	2.91E-05	9.45E-05	0.998833
1136	rest	0.000641744	0.00070907	0.000259974	0.000120934	0.998268
1137	rest	0.000168335	0.000195633	0.000123015	1.08E-05	0.999502
1138	rest	3.80E-05	4.02E-05	1.04E-05	1.11E-06	0.99991
1139	rest	8.68E-05	3.41E-05	0.000108668	1.63E-05	0.999754
1140	rest	2.18E-05	6.69E-06	6.31E-06	3.58E-06	0.999962
1141	rest	1.84E-05	1.22E-05	1.89E-05	5.77E-06	0.999945
1142	rest	9.47E-05	3.69E-05	7.46E-05	1.33E-05	0.999781
1143	rest	0.00010387	1.73E-05	4.37E-05	6.18E-06	0.999829
1144	rest	0.000430212	0.000132119	0.000247796	3.85E-05	0.999151
1145	rest	0.000309298	4.76E-05	7.10E-05	3.36E-05	0.999538
1146	rest	0.000151542	0.000106236	5.74E-05	0.00012875	0.999556
1147	rest	9.25E-06	7.40E-06	2.34E-05	5.48E-06	0.999954
1148	rest	2.88E-05	3.08E-06	1.72E-06	3.64E-06	0.999963
1149	rest	1.73E-05	3.06E-05	5.47E-06	7.74E-06	0.999939
1150	rest	4.48E-05	1.61E-05	4.22E-05	1.96E-05	0.999877
1151	rest	7.31E-05	1.29E-05	4.77E-05	4.95E-05	0.999817
1152	rest	0.00122369	0.00027705	0.000784022	0.000531627	0.997184
1153	rest	0.00170791	0.000991434	0.00161298	0.000111417	0.995576
1154	rest	0.00434776	0.0021155	0.000239338	0.00111126	0.992186
1155	rest	0.00383552	0.00226782	0.000360422	0.000151303	0.993385
1156	rest	0.00213736	0.00126057	0.000600875	6.50E-05	0.995936
1157	rest	0.00150843	0.000114098	9.91E-06	1.37E-05	0.998354
1158	rest	0.000140743	2.63E-05	7.05E-05	0.000143106	0.999619
1159	rest	3.49E-05	1.74E-05	2.77E-05	2.32E-05	0.999897
1160	rest	1.15E-05	1.41E-05	3.87E-05	9.34E-06	0.999926
1161	rest	1.11E-05	5.35E-06	7.88E-06	6.50E-06	0.999969
1162	rest	1.05E-05	3.31E-06	4.11E-06	1.13E-05	0.999971
1163	rest	0.000132961	4.54E-05	0.000101964	6.20E-05	0.999658
1164	rest	5.77E-05	2.22E-05	4.72E-05	1.64E-05	0.999856
1165	rest	6.16E-06	1.28E-05	1.74E-05	2.69E-06	0.999961
1166	rest	7.48E-05	1.91E-05	1.61E-05	1.01E-05	0.99988
1167	rest	1.55E-05	7.24E-06	4.74E-06	2.29E-06	0.99997
1168	rest	0.000106257	2.67E-05	8.11E-05	9.54E-06	0.999776
1169	rest	0.00109767	0.000187312	0.000554077	2.97E-05	0.998131
1170	rest	0.00900377	0.0024856	0.00310465	0.00718733	0.978219
1171	rest	0.0139166	0.00971534	0.0020347	0.00020063	0.974133
1172	rest	0.0158005	0.00534031	0.000330617	0.000103	0.978426
1173	rest	0.010096	0.00148464	0.000307117	0.000107096	0.988005
1174	rest	0.00479745	0.000456777	3.36E-05	3.78E-05	0.994674
1175	rest	0.000538158	4.01E-05	5.41E-05	5.22E-05	0.999315
1176	rest	0.00060265	0.000130677	1.75E-05	7.67E-05	0.999173
1177	rest	0.000479785	0.000173196	0.000393392	2.14E-05	0.998932
1178	rest	0.000187169	1.39E-05	7.31E-06	2.43E-05	0.999767
1179	rest	5.19E-05	1.07E-05	1.32E-05	1.62E-05	0.999908
1180	rest	0.000103755	6.26E-05	0.000152086	0.000214482	0.999467
1181	rest	1.08E-05	1.53E-05	1.35E-05	4.77E-06	0.999956
1182	rest	4.68E-06	7.88E-06	3.15E-06	1.91E-06	0.999982
1183	rest	5.69E-06	8.55E-06	1.82E-05	3.48E-06	0.999964
1184	rest	2.81E-05	8.61E-06	2.83E-05	6.68E-05	0.999868
1185	rest	1.75E-06	2.17E-06	9.88E-07	1.74E-06	0.999993
1186	rest	1.58E-05	5.28E-06	1.74E-05	8.34E-06	0.999953
1187	rest	2.67E-05	5.48E-06	1.70E-05	1.13E-06	0.99995
1188	rest	6.74E-05	4.48E-05	7.64E-05	1.02E-05	0.999801
1189	rest	8.56E-05	0.000138731	0.000148852	0.000197753	0.999429
1190	rest	7.17E-05	0.000398717	0.000296309	0.000125802	0.999107
1191	rest	0.000286086	0.000287724	0.000269813	0.000181415	0.998975
1192	rest	0.000244958	7.69E-05	0.000144883	4.14E-05	0.999492
1193	rest	3.97E-05	1.45E-05	2.25E-05	6.61E-06	0.999917
1194	rest	0.00016219	1.84E-05	0.000162168	1.48E-05	0.999642
1195	rest	0.000764295	0.000365622	0.000809133	0.000202489	0.997858
1196	rest	0.00249133	0.00142796	0.00164725	0.00242264	0.992011
