num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
689	0	5.615079885	3.370135696	3.213988119	3.575459989	1.611650727	1.011911584
690	0	5.5774481	3.400219731	3.251410457	3.559030272	1.580888549	1.071873312
691	0	5.538344599	3.429425087	3.287482735	3.542326105	1.549149943	1.128442119
692	0	5.49764957	3.457801639	3.32229898	3.525338162	1.516370885	1.181981501
693	0	5.455227943	3.485395131	3.355943727	3.508056634	1.48248084	1.232799503
694	0	5.41092669	3.512247623	3.388493253	3.490471194	1.447401849	1.281159445
695	1	5.364571492	3.538397875	3.420016621	3.472570964	1.411047447	1.32728819
696	1	5.315962596	3.563881681	3.450576559	3.454344465	1.373321379	1.371382571
697	1	5.264869613	3.58873217	3.480230216	3.435779585	1.334116067	1.413614473
698	1	5.211024912	3.612980056	3.509029798	3.416863519	1.293310757	1.297968333
699	1	5.15411514	3.636653874	3.53702313	3.397582726	1.250769277	1.156539525
700	1	5.093770165	3.65978018	3.564254127	3.377922863	1.206337297	0.979070049
701	1	5.037462021	3.674504692	3.580064987	3.393959467	1.252470191	0.747184119
702	1	4.979071286	3.687035975	3.587676732	3.410434287	1.329594936	0.422726254
703	1	4.953428271	3.683052229	3.572222128	3.451707103	1.396273669	0.422726254
704	1	4.941692976	3.652807732	3.531853258	3.522973933	1.473214836	0.741711367
705	1	4.916049119	3.592305332	3.466849585	3.580394368	1.553975054	0.947747465
706	1	4.865283398	3.512538456	3.385977675	3.592593053	1.532485587	1.065691911
707	1	4.826098294	3.380077685	3.281230043	3.610582464	1.489857903	1.151663531
708	1	4.689775432	3.242857483	3.170806152	3.596272639	1.480750282	1.19716686
709	2	4.514817332	3.123761386	3.080996233	3.553276419	1.528231321	1.06051101
710	2	4.354786438	3.024805127	2.987907181	3.562598978	1.577389887	0.908648517
711	2	4.214891022	2.93311332	2.903854182	3.591850141	1.67355759	0.808062662
712	2	4.011534247	2.898254303	2.828625331	3.618162815	1.810198578	0.731517679
713	2	3.915194543	2.831475964	2.789437724	3.659842272	1.905292568	0.713818074
714	2	3.812331042	2.79791066	2.75892467	3.686399424	1.918155109	0.652753075
715	2	3.729106603	2.781352011	2.765108158	3.649404776	1.949207056	0.640841231
716	2	3.757724762	2.816540905	2.843891838	3.639552667	2.004701695	0.60021248
717	2	3.890292318	2.880368179	2.977915577	3.617229513	1.99876535	0.543673884
718	2	4.064953778	2.976101078	3.09029924	3.578953843	2.005196293	0.503588794
719	2	4.218405224	2.986160774	3.183261734	3.58082356	2.059378535	0.532371797
720	2	4.410611545	3.007238015	3.265164488	3.622097339	2.08786898	0.554208881
721	2	4.551997186	3.0060862	3.284776346	3.600196553	2.054229912	0.616756722
722	2	4.658782281	2.983361213	3.271894946	3.612591751	2.006171971	0.711158962
723	2	4.730945417	2.970366925	3.262807355	3.656313933	1.960263102	0.75784416
724	2	4.959353789	3.05384607	3.258892856	3.654380422	1.869592089	0.784500861
725	2	5.11347982	3.172137385	3.254222568	3.62970703	1.78898983	0.817280918
726	2	5.204646476	3.293556805	3.278797439	3.647334458	1.738350561	0.838459122
727	2	5.269931664	3.403243503	3.262590179	3.628815627	1.755537901	0.813640599
728	2	5.337119554	3.508385549	3.275055167	3.557685246	1.786591104	0.804122446
729	2	5.2115607	3.545456159	3.2632887	3.488581978	1.87517727	0.828252458
730	2	5.008586022	3.485174611	3.248029409	3.436999913	1.958493924	0.830001646
731	2	4.822933642	3.387024117	3.20129548	3.347835274	2.060532074	0.814946045
732	2	4.683842077	3.280531254	3.204892465	3.254221052	2.139747226	0.829368335
733	2	4.661034467	3.115302596	3.179823373	3.205220402	2.196722134	0.839511865
734	2	4.799832475	3.00977997	3.18631661	3.227245037	2.207625334	0.780566254
735	2	4.991833849	3.033041846	3.186274799	3.24593924	2.171804704	0.733973156
736	2	5.124647823	3.089799017	3.217633767	3.295530097	2.086532905	0.713374123
737	2	5.166736807	3.140837174	3.244255759	3.402074395	1.988702038	0.673132244
738	2	5.016022991	3.232828616	3.19792871	3.520382969	1.928143407	0.671866164
739	2	4.817703076	3.277477742	3.101723922	3.581312154	1.922108888	0.746151019
740	2	4.565275195	3.269639503	2.999446525	3.62474925	2.019566667	0.831367405
741	2	4.461206919	3.251330072	2.859305311	3.649260246	2.167499789	0.911853211
742	2	4.623399101	3.239659533	2.681329568	3.637685358	2.30975629	0.996232795
743	2	5.092941785	3.311831545	2.622387247	3.604527992	2.378852028	1.037289962
744	2	5.467521772	3.398373422	2.680552218	3.627671883	2.434807874	1.037454004
745	2	5.809712141	3.517167474	2.783331067	3.676325026	2.441547861	1.005682914
746	2	5.994341455	3.620344093	2.949521129	3.732153766	2.398235229	0.947719296
747	2	6.093650502	3.704100937	3.12259693	3.760044851	2.341098944	0.880821744
748	2	6.062339478	3.650795916	3.300168143	3.82068335	2.351140892	0.82297472
749	2	5.990397632	3.581513575	3.405495196	3.816051118	2.337759004	0.77475313
750	2	5.77508786	3.478759126	3.47041714	3.781025643	2.327089413	0.734980596
751	2	5.548463719	3.412338363	3.471560897	3.754728069	2.341853198	0.692592401
752	2	5.290554308	3.383139561	3.445156473	3.784204154	2.354108139	0.648568246
753	2	5.141118552	3.4613171	3.356593756	3.735599836	2.269989648	0.613044053
754	2	5.062665604	3.558519655	3.320218516	3.733218843	2.173234137	0.582052177
755	2	5.157613903	3.659709622	3.292477847	3.769100885	2.049438817	0.588446156
756	2	5.23636516	3.675586036	3.285096253	3.78213167	1.921631484	0.650267147
757	2	5.359668533	3.64210078	3.281634784	3.731512696	1.743131975	0.708437219
758	2	5.434242745	3.549411299	3.295699723	3.691568597	1.643185562	0.741057604
759	2	5.411922712	3.388328081	3.21628397	3.613785732	1.579659203	0.771054138
760	2	5.35805931	3.197079297	3.147276091	3.492827278	1.588247936	0.756071747
761	2	5.331649045	3.058216879	3.089064549	3.347428388	1.57285979	0.670588562
762	2	5.21175737	2.95305353	3.059485737	3.230017346	1.593587754	0.578966712
763	2	5.170453455	2.934150357	3.028872817	3.176495426	1.589821737	0.478749756
764	2	5.221714884	2.97415232	3.056354532	3.106671686	1.569498952	0.383879693
765	2	5.29409277	2.968715331	3.063664135	3.013112646	1.480312322	0.316935642
766	3	5.328859385	2.998394291	3.084418996	3.032169026	1.413478131	0.333082366
767	3	5.405958967	3.02373425	3.077685708	3.109929293	1.346374889	0.36672915
768	3	5.403640428	3.036347433	3.070163983	3.184270458	1.317182823	0.448961833
769	3	5.364329868	3.077024889	3.082012021	3.313912805	1.281341748	0.519047517
770	3	5.361341647	3.14600723	3.082369761	3.480893171	1.287167455	0.586251295
771	3	5.402926893	3.196491961	3.07770204	3.571617012	1.246776421	0.599398996
772	3	5.44490451	3.212716575	3.058149184	3.616969701	1.24103197	0.605755065
773	3	5.489762445	3.232162302	3.072997726	3.637104414	1.294254621	0.597333617
774	3	5.552394083	3.233089959	3.05811658	3.630796075	1.355791922	0.559338279
775	3	5.526835736	3.229461009	3.067018378	3.591872514	1.429947438	0.526503118
776	3	5.586783893	3.162401915	3.081753603	3.536133779	1.539195743	0.54247118
777	3	5.633774549	3.161190758	3.109296076	3.491197594	1.632592387	0.548848434
778	3	5.685727876	3.133623149	3.073382032	3.452265629	1.655693493	0.563575138
779	3	5.721088854	3.095977657	3.086933759	3.429882676	1.746393759	0.631000882
780	3	5.776196174	3.049075248	3.105525095	3.403298438	1.823251336	0.670709209
781	3	5.639183828	3.049525561	3.094672176	3.379088357	1.86967951	0.668313458
782	3	5.457421857	2.961528364	3.083624293	3.316450871	1.878282721	0.651100392
783	3	5.235569305	2.897694981	3.106008825	3.22599752	1.881671745	0.588438021
784	3	4.980993637	2.82008847	3.062730569	3.091239204	1.78310401	0.477855786
785	3	4.706095578	2.768872211	2.985919545	2.937407471	1.685687033	0.371033754
786	3	4.777744981	2.734396973	2.887158574	2.809787661	1.609484053	0.281524781
787	3	4.948432283	2.803686624	2.787214759	2.725419224	1.557606423	0.208847385
788	3	5.215729765	2.892787005	2.695390124	2.708735361	1.516955831	0.158087689
789	3	5.436268862	3.033693754	2.697398071	2.719509535	1.505714484	0.106256052
790	3	5.618593319	3.136300183	2.755313811	2.803984789	1.472231346	0.075517833
791	3	5.701444175	3.234879287	2.877234672	2.892071199	1.438663639	0.100217149
792	3	5.742804627	3.297542666	2.993433365	2.995789256	1.407502208	0.167135752
793	3	5.653251405	3.368518198	3.097045261	3.10618251	1.420319571	0.293967626
794	3	5.544507097	3.453643783	3.135413404	3.251492112	1.52312357	0.446256641
795	3	5.397539037	3.542353631	3.156935183	3.329942259	1.635264364	0.567619029
796	3	5.352700277	3.620127445	3.142986687	3.387963571	1.705942938	0.650301642
797	3	5.32483417	3.592427385	3.175739149	3.472994628	1.771914691	0.705503822
798	3	5.421595676	3.538733006	3.208032659	3.506174098	1.813321186	0.725702626
799	3	5.529160473	3.434510569	3.266839827	3.500682194	1.779282376	0.719105897
800	3	5.65050604	3.311793819	3.302486224	3.530568361	1.711449075	0.703656679
801	3	5.630866747	3.161426449	3.353441335	3.568799088	1.647194615	0.669114508
802	3	5.612980917	3.300193929	3.304925622	3.544216034	1.564565062	0.613507945
803	3	5.545380253	3.395237813	3.230218659	3.539795101	1.482720622	0.551004018
804	3	5.420270544	3.434049758	3.130643154	3.551508668	1.471710521	0.493080063
805	3	5.269098519	3.464724942	3.028918531	3.551011791	1.538247384	0.456456487
806	3	5.218242749	3.478729974	2.876267922	3.557426201	1.625161219	0.461136084
807	3	5.157605172	3.378457556	2.873359425	3.604763611	1.736284755	0.492404203
808	3	5.140900351	3.277697411	2.907152465	3.638341451	1.822511993	0.517089173
809	3	5.168707984	3.286787338	2.975084978	3.653926127	1.876040887	0.538350582
810	3	5.156810336	3.297736127	3.071216599	3.641965127	1.868141192	0.521787699
811	3	5.157723988	3.325392817	3.174648764	3.612328367	1.827872123	0.453198197
812	3	5.21504135	3.400397471	3.163035343	3.518002944	1.760787031	0.360509129
813	3	5.311133848	3.487797793	3.135451782	3.425841786	1.68362784	0.287040024
814	3	5.387784774	3.521669432	3.065113483	3.350395724	1.591808262	0.201161798
815	3	5.499048169	3.58860244	2.95456321	3.324800643	1.528310529	0.173641008
816	3	5.631867515	3.637067005	2.849194079	3.293896866	1.509777975	0.22935007
817	3	5.723864623	3.629818258	2.817386696	3.337071021	1.484306253	0.326642681
818	3	5.768477639	3.638658432	2.782870539	3.413600945	1.48400439	0.391629514
819	3	5.797094163	3.623420943	2.794690649	3.493812612	1.524998558	0.490819424
820	3	5.790275216	3.557825963	2.845775279	3.555896892	1.588284453	0.571192045
821	3	5.688920563	3.505962443	2.884802931	3.618149349	1.667155435	0.606283035
822	3	5.527243524	3.455492071	2.942123872	3.680271365	1.787566075	0.599185542
823	3	5.310670803	3.379885014	3.000051331	3.698459389	1.874430222	0.611928448
824	3	5.073570011	3.352865792	3.044287551	3.671350655	1.944779069	0.567792438
825	3	4.805314431	3.339514633	3.069538038	3.616914663	1.967820889	0.495576783
826	3	4.678333747	3.308100238	3.123451615	3.550675452	1.943165808	0.422205117
827	3	4.655790674	3.296265185	3.15059353	3.427123687	1.881803822	0.35278682
828	3	4.745618777	3.27794213	3.181747278	3.272424249	1.835820358	0.250397951
829	3	4.833592178	3.195634873	3.195433581	3.140078409	1.75237788	0.184673695
830	3	4.985821952	3.129867129	3.202742258	3.043239111	1.721719795	0.123786628
831	3	5.058227351	3.107310514	3.171564306	2.958135972	1.703420404	0.080133742
832	3	5.176141773	3.102845772	3.138746767	2.912453259	1.681858173	0.083430997
833	3	5.330605372	3.138621108	3.144900944	2.943183901	1.667322077	0.126221933
834	3	5.546501855	3.268771313	3.21793079	3.031213727	1.740643703	0.180371858
835	3	5.671950169	3.411697981	3.276864096	3.073608789	1.777593893	0.260511681
836	3	5.839161468	3.564169164	3.347519335	3.136834058	1.844491286	0.323037382
837	3	5.963869134	3.663708854	3.417205951	3.227475742	1.918328856	0.356076513
838	3	5.996746436	3.720592293	3.444750162	3.294019985	1.98206812	0.376032316
839	3	5.920534175	3.722090485	3.40963599	3.259165708	1.990362799	0.38406218
840	3	5.854084324	3.68338185	3.386033506	3.270127696	1.99680175	0.386961474
841	3	5.721873376	3.564058975	3.345084103	3.279820912	1.999809535	0.404206279
842	3	5.533005753	3.517346029	3.311459751	3.2817585	2.024300742	0.419779308
843	3	5.398514465	3.531757982	3.30261159	3.279753437	2.041574609	0.419081556
844	3	5.355436151	3.569633751	3.321758341	3.35374277	2.042905713	0.423797046
845	3	5.34484285	3.603064381	3.333207929	3.388789469	2.04777852	0.404097061
846	3	5.351686789	3.661413193	3.35513042	3.409362819	2.012683802	0.378295982
847	3	5.398574041	3.622189123	3.346899392	3.419122531	1.934579208	0.371054382
848	3	5.432634092	3.498543787	3.287736878	3.44386144	1.857702711	0.386969778
849	3	5.475106756	3.385982233	3.213398161	3.453156087	1.818039258	0.391001255
850	3	5.597703538	3.339983881	3.169883394	3.468055853	1.777990436	0.410719404
851	3	5.700557209	3.322982733	3.122812452	3.473895546	1.789426557	0.436965352
852	3	5.784287078	3.381754732	3.100786598	3.454518168	1.779348249	0.459901145
853	3	5.908189615	3.505477528	3.11260319	3.439676383	1.786203357	0.513155736
854	3	6.01369893	3.576123695	3.121840466	3.431531627	1.775757184	0.568004386
855	3	5.992186886	3.577404698	3.060616916	3.475067692	1.796564081	0.647292374
856	3	5.985165944	3.560967522	3.00713145	3.547700363	1.786833613	0.70039177
857	3	5.973419067	3.50962903	2.935207329	3.643696758	1.829667473	0.720414366
858	3	5.874897409	3.392672568	2.883984958	3.723640255	1.8303909	0.688867131
859	3	5.760400529	3.276413714	2.839691705	3.787418619	1.834690629	0.659204002
860	3	5.668341959	3.152231259	2.867185493	3.811030666	1.813012724	0.585104126
861	3	5.545609976	3.019151091	2.854927512	3.805689183	1.80048076	0.515412845
862	3	5.458088264	2.917420246	2.860976523	3.832190807	1.781457503	0.473011924
863	3	5.440987694	2.963404079	2.836557671	3.858610844	1.787827671	0.428536034
864	3	5.435904842	3.010468162	2.842005484	3.905560052	1.790153091	0.383726507
865	3	5.59297894	3.078033571	2.790964119	3.940792343	1.756653539	0.328760845
866	3	5.711793748	3.129051498	2.776847572	3.982188941	1.708488076	0.295222312
867	3	5.771168801	3.156171363	2.7647886	3.987265978	1.65932213	0.257345556
868	3	5.852198857	3.097504753	2.823637216	3.98821936	1.621031742	0.257966995
869	3	5.931998745	3.115410312	2.950318317	3.951441836	1.646072785	0.360892176
870	3	5.91304493	3.257714499	3.093640319	3.949739166	1.792723798	0.53715771
871	3	5.918464546	3.393698378	3.227682911	4.00048736	1.992180958	0.708249535
872	3	5.933001022	3.524634187	3.369541088	4.035827528	2.146720837	0.869174589
873	3	5.898933083	3.616064874	3.441800783	4.075662071	2.286262732	1.002700801
874	3	5.835206912	3.624126637	3.387660576	4.143200569	2.356693152	1.011708638
875	3	5.749669825	3.492635606	3.325584359	4.166141406	2.336862587	0.957764605
876	3	5.67196753	3.358709031	3.238527636	4.107310191	2.235524746	0.835856896
877	3	5.64615794	3.274393633	3.083462683	4.064960037	2.114721432	0.672289811
878	3	5.639819341	3.225342777	2.924005884	4.012192686	1.916931587	0.488919875
879	3	5.620017438	3.240426062	2.866803282	3.929985767	1.710372264	0.414943221
880	3	5.617817596	3.349472552	2.841344196	3.875000802	1.582652142	0.400955314
881	3	5.606996026	3.413718818	2.816339714	3.884359907	1.583738348	0.479818865
882	3	5.503292236	3.38182949	2.826298244	3.868433454	1.621817408	0.549118653
883	3	5.358480902	3.388890151	2.868850938	3.84339639	1.700765179	0.600844117
884	3	5.258303267	3.420955473	2.919171767	3.86015976	1.786198986	0.602677947
885	3	5.273818584	3.445177814	2.95014373	3.857814206	1.807597003	0.587985015
886	3	5.255913506	3.480661666	3.002386213	3.820282019	1.739515307	0.508562761
887	3	5.345296075	3.577461735	3.07160793	3.774783297	1.657438563	0.451789284
888	3	5.515312739	3.637644175	3.139584547	3.75581843	1.595270987	0.387468235
889	3	5.668271843	3.677003075	3.190258372	3.651634469	1.543823016	0.366716874
890	3	5.728241458	3.690993598	3.226163225	3.56321086	1.57959543	0.335152335
891	3	5.819556309	3.705172836	3.258001791	3.459350808	1.692264298	0.336533272
892	3	5.887144389	3.6534226	3.265072639	3.398449682	1.791451423	0.298004393
893	3	5.897558294	3.581998023	3.252572788	3.286865035	1.904989772	0.269826927
894	3	5.898867318	3.500957355	3.237814429	3.287865134	1.994003925	0.228483773
895	3	5.935602286	3.443489119	3.248869546	3.318429637	2.024357022	0.236433242
896	3	5.916350393	3.394950955	3.237167342	3.432325569	2.012140397	0.282887003
897	3	5.849871897	3.385195361	3.222520447	3.543349948	2.004683692	0.383349727
898	3	5.789049331	3.412198974	3.226296904	3.642086852	1.934723287	0.486141592
899	3	5.67820925	3.38214832	3.22390402	3.677754672	1.870583641	0.563692593
900	3	5.48134887	3.349256279	3.168194995	3.659842391	1.824301434	0.587041774
901	3	5.300627373	3.302027017	3.127063053	3.588508372	1.817792662	0.562919974
902	3	5.154742563	3.285900712	3.088528799	3.487075363	1.790401191	0.490745562
903	3	5.007933446	3.219930072	3.008426684	3.41040955	1.789350342	0.393423228
904	3	5.012170574	3.267382813	2.936994174	3.4030942	1.754835942	0.31464002
905	3	5.125630668	3.291726312	2.884319024	3.457200073	1.739188103	0.278922799
906	3	5.290510983	3.309707579	2.847357589	3.521068206	1.69709356	0.312732176
907	3	5.434346014	3.277774623	2.815013738	3.595771108	1.687249081	0.353895384
908	3	5.612375409	3.294945452	2.827291891	3.746645586	1.747188861	0.395438913
909	3	5.720243799	3.248381414	2.926684613	3.879071834	1.860881066	0.445223784
910	3	5.817743773	3.214487633	3.032919648	3.988629646	1.943516576	0.490136597
911	3	5.839227659	3.187197226	3.102138628	4.097431732	2.016134969	0.480924323
912	3	5.870174868	3.195997419	3.180221064	4.186006397	2.071494098	0.494983571
913	3	5.827455272	3.173449842	3.25404569	4.16881357	2.035983658	0.501651238
914	3	5.77935221	3.11764593	3.210577956	4.098563309	1.937857445	0.455306239
915	3	5.755562035	3.124353964	3.172855613	3.981464579	1.836670913	0.386526073
916	3	5.775148822	3.146955622	3.157832434	3.860632142	1.802598344	0.348815104
917	3	5.781699909	3.17977113	3.144452128	3.735513759	1.755632199	0.279697162
918	3	5.833439377	3.244724579	3.134917017	3.705482638	1.782117872	0.236255343
919	3	5.876361868	3.403209864	3.20133305	3.760322727	1.89993091	0.283367136
920	3	5.825415043	3.498921546	3.245024648	3.850281353	2.018835108	0.359791078
921	3	5.767295971	3.56756215	3.260529234	3.915100115	2.05693948	0.439458372
922	3	5.720741009	3.618703195	3.260392562	3.972571189	2.101775129	0.523370522
923	3	5.72386055	3.577725762	3.269609502	3.976479726	2.136972863	0.58443351
924	3	5.726187401	3.602205585	3.227624681	3.950014323	2.116352834	0.571253246
925	3	5.798883868	3.592016245	3.197916783	3.934717081	2.082914813	0.521875844
926	3	5.859598989	3.591245513	3.209647383	3.88143149	2.035086234	0.438992417
927	3	5.875696266	3.587491426	3.228439314	3.800550153	1.962871132	0.394758398
928	3	5.763019364	3.554426684	3.179537112	3.728761062	1.904109342	0.376776656
929	3	5.642415779	3.378199674	3.191494164	3.616593188	1.828808291	0.42761686
930	3	5.526522807	3.218964784	3.208739067	3.476170714	1.783727418	0.496487887
931	3	5.402321691	3.019700997	3.19153342	3.387043857	1.794088334	0.56102714
932	3	5.338082715	2.776735536	3.168101284	3.324832971	1.842023687	0.544196585
933	3	5.462370786	2.768989613	3.184712687	3.270678816	1.853894214	0.480060636
934	3	5.557553245	2.791155637	3.184521396	3.263218347	1.886017587	0.382895675
935	3	5.595705571	2.852578066	3.170320584	3.277979953	1.850423998	0.294567101
936	3	5.657224581	2.956079232	3.175397327	3.284798013	1.78957009	0.219800911
937	3	5.716695355	3.083808394	3.17557456	3.282805458	1.715871436	0.225952202
938	3	5.69427116	3.175338384	3.180120351	3.325001484	1.649632612	0.271479218
939	3	5.699378322	3.272506951	3.154886836	3.383371542	1.598914909	0.30607306
940	3	5.725910994	3.340979419	3.121498006	3.354195061	1.629555469	0.301777654
941	3	5.712853845	3.371276178	3.055006338	3.303813541	1.660957787	0.300325996
942	3	5.633292075	3.36829214	2.997534319	3.251860447	1.66487033	0.275115034
943	3	5.569681529	3.409437434	2.960316092	3.147426275	1.649345108	0.259304295
944	3	5.495585344	3.415547464	2.93407475	2.99165669	1.622480564	0.24408913
945	3	5.399942139	3.383375415	2.927344679	2.962849874	1.516731466	0.248181549
946	3	5.332752824	3.384479718	2.943091851	2.954599948	1.435193242	0.230334531
947	3	5.389404641	3.402248872	2.947137298	2.962543105	1.371876692	0.196099665
948	3	5.425614309	3.333994936	2.89739658	2.969718916	1.359380342	0.121333168
949	3	5.482724036	3.312416788	2.867241602	3.012928262	1.328787617	0.061567371
950	3	5.677996316	3.393361492	2.832514061	2.993264827	1.435165821	0.019776198
951	3	5.862261554	3.462500382	2.801964102	2.988226395	1.510166528	0.069526827
952	3	5.958891835	3.531098773	2.790124383	2.983303353	1.599260963	0.156370864
953	3	6.059661076	3.530163736	2.861390503	3.012828912	1.677172666	0.265687906
954	3	6.122766157	3.504341449	2.924208364	3.032217676	1.768047342	0.377036636
955	3	6.006372346	3.530545665	2.988627688	3.028576815	1.76347377	0.459969644
956	3	5.816797361	3.511039391	3.101492248	2.999419742	1.791959403	0.452928067
957	3	5.618189721	3.458912579	3.209693318	2.986513936	1.797940601	0.435439388
958	3	5.374605232	3.435864853	3.290002987	3.008892169	1.813928342	0.405121142
959	3	5.101317139	3.403366533	3.372747691	3.087453631	1.860038156	0.369256796
960	3	5.099443936	3.269897512	3.439349299	3.276332406	1.962598395	0.337594751
961	3	5.186686139	3.190927273	3.440807711	3.441957957	2.016346602	0.339723949
962	3	5.440430973	3.230906118	3.409652496	3.559880464	2.083098601	0.31734795
963	3	5.632341122	3.391242965	3.334898311	3.617041782	2.106376826	0.291201144
964	3	5.886183205	3.42413123	3.247335016	3.607364809	2.060308151	0.233348354
965	3	6.079228222	3.426243302	3.164713855	3.512657976	1.957769879	0.177307392
966	3	6.210828832	3.555935258	3.143036314	3.417000513	1.879341599	0.166393693
967	3	6.19084852	3.551748049	3.165237507	3.311866692	1.783528794	0.192520135
968	3	6.177192954	3.491444563	3.242181829	3.228226919	1.710132544	0.255048641
969	3	6.069050485	3.494890521	3.301286084	3.205911758	1.71940387	0.313116649
970	3	5.924775995	3.524025371	3.333332308	3.193663898	1.761073037	0.361439441
971	3	5.799533297	3.399164849	3.307477728	3.190374196	1.760211496	0.340004677
972	3	5.762828731	3.333256617	3.258347208	3.228444329	1.769192697	0.311247563
973	3	5.731691625	3.298749765	3.177744587	3.282528336	1.788171214	0.230575457
974	3	5.660999728	3.290685917	3.085465278	3.312752454	1.769078551	0.164389743
975	3	5.627786673	3.212225826	3.05061716	3.384791427	1.744750496	0.100084793
976	3	5.598275924	3.154974442	3.082475845	3.430311024	1.717155705	0.135580367
977	3	5.682953193	3.117875352	3.164067521	3.519992932	1.663384737	0.184804915
978	3	5.762002602	3.103339247	3.269195235	3.611070947	1.586085343	0.252844634
979	3	5.924622999	3.120353831	3.386448357	3.703846685	1.498924956	0.332813472
980	3	6.023204541	3.161662432	3.456060667	3.764774315	1.402994741	0.420936361
981	3	6.083519344	3.156403532	3.484172403	3.845267965	1.342594229	0.436312861
982	3	6.01041646	3.106575385	3.445041742	3.856957287	1.295996057	0.39851329
983	3	5.919817812	3.057584397	3.357406203	3.876528507	1.282098388	0.372459926
984	3	5.762679819	2.997028507	3.262603276	3.90877653	1.322272282	0.312306861
985	3	5.609153094	2.978331088	3.15020436	3.971760036	1.373846841	0.233077861
986	3	5.465761841	3.010164147	3.024683404	4.018698459	1.463189199	0.183635362
987	3	5.427014965	3.06447422	2.951219983	4.082972472	1.571935407	0.194049278
988	3	5.377524919	3.110662412	2.916510963	4.135602129	1.679425804	0.172141383
989	3	5.490304172	3.219303087	2.837550858	4.160434317	1.78626996	0.174227845
990	3	5.617731387	3.32801049	2.785389391	4.18297001	1.86223389	0.160999401
991	3	5.75433041	3.402804554	2.79274679	4.195551983	1.900518959	0.157475618
992	3	5.954335639	3.475844128	2.812130479	4.190214287	1.926310306	0.120037926
993	3	6.133397669	3.508892671	2.826869711	4.134696777	1.962297024	0.106358334
994	3	6.163664995	3.468951302	2.85397317	4.080230442	1.961053855	0.085073062
995	3	6.167137985	3.395042308	2.882910352	3.951147971	1.994153399	0.071446259
996	3	6.137865824	3.329795854	2.899663893	3.79761499	2.016595033	0.066623405
997	3	5.962585763	3.256507114	2.907832995	3.631969688	2.018160393	0.148187749
998	3	5.763494618	3.203221932	2.932790856	3.507816358	1.974503422	0.257577176
999	3	5.704815631	3.266039255	3.00162721	3.391220828	1.948283513	0.379355744
1000	3	5.653715824	3.306841278	3.07551438	3.377221566	1.923882942	0.500223104
1001	3	5.670729912	3.364504788	3.126447014	3.401178103	1.898214292	0.576124784
1002	3	5.833487958	3.439415928	3.157185626	3.451628479	1.882260882	0.560999575
1003	3	5.933989059	3.562186233	3.189763451	3.540407762	1.871313803	0.494916729
1004	3	5.942613171	3.635218769	3.177647806	3.631308674	1.84455193	0.38845954
1005	3	5.954710558	3.71622717	3.145497864	3.7054657	1.76194943	0.254602743
1006	3	5.901943125	3.747584692	3.12923153	3.76813529	1.692457158	0.138580338
1007	3	5.795114123	3.755259717	3.112743802	3.809601599	1.625661186	0.114703145
1008	3	5.717018603	3.703141114	3.069784802	3.783844332	1.566416877	0.135137745
1009	3	5.777460864	3.580712604	3.044302481	3.712007948	1.520356422	0.162351139
1010	3	5.934390076	3.482285626	3.009838348	3.619351983	1.553392375	0.191111309
1011	3	5.899620609	3.422808647	2.977087199	3.486445389	1.619268203	0.249169568
1012	3	5.870313495	3.396222223	2.964922244	3.366094056	1.667879395	0.267533079
1013	3	5.827991287	3.393478498	2.938498435	3.31032882	1.726025406	0.258362254
1014	3	5.877436295	3.499121498	2.897727461	3.309692034	1.778585586	0.285022314
1015	3	5.697988436	3.53232355	2.897704487	3.310107222	1.779837696	0.320770861
1016	3	5.675483377	3.541650258	2.876749532	3.387507383	1.725492051	0.306349263
1017	3	5.675531419	3.563070122	2.870108133	3.415629105	1.705045322	0.305135547
1018	3	5.733247435	3.617022027	2.892763352	3.425982973	1.692242458	0.330618277
1019	3	5.602017915	3.588866546	2.905460377	3.409299383	1.709686843	0.305677493
1020	3	5.630760297	3.614878454	2.899762405	3.404834304	1.81859224	0.246011971
1021	3	5.799553295	3.690737373	2.950024084	3.312012193	1.970222264	0.205410533
1022	3	5.953328146	3.707062408	2.998532401	3.260305851	2.098751654	0.179049885
1023	3	6.028444413	3.659678762	3.05393336	3.238006088	2.217285696	0.163886325
1024	3	6.060812411	3.676681513	3.119533559	3.250122893	2.299921708	0.191866172
1025	3	6.107571781	3.649844016	3.145820195	3.251502218	2.278856718	0.24978643
1026	3	6.128294447	3.567535876	3.090605346	3.308741481	2.230800881	0.298620887
1027	3	6.097267799	3.504023122	2.972742469	3.338829466	2.178319017	0.308468789
1028	3	6.069520186	3.526338485	2.840969698	3.34115533	2.111637237	0.289450075
1029	3	6.053703292	3.518842857	2.755165679	3.371181011	2.05847356	0.2759394
1030	3	5.978691582	3.547893961	2.771186654	3.427868607	2.083384356	0.251878479
1031	3	5.852081582	3.581152918	2.850087028	3.45607365	2.084669957	0.225621183
1032	3	5.733588399	3.628369211	2.971756452	3.460327677	2.037037322	0.247945
1033	3	5.606655804	3.6418225	3.056798751	3.456336134	1.989979851	0.294831484
1034	3	5.564199526	3.654980975	3.069471212	3.366887748	1.899717169	0.31320058
1035	3	5.582438326	3.672291862	3.033367133	3.231544895	1.787960712	0.341573914
1036	3	5.67205804	3.71939185	3.033653761	3.110949307	1.707951587	0.384360409
